US EPA Office of Water Watershed Report,,,,,,,,,,
StreamCat Summary for Catchment Feature ID 21713338,,,,,,,,,,
Data extracted from StreamCat as of March 17 2017,,,,,,,,,,
More information on the StreamCat dataset at https://www.epa.gov/national-aquatic-resource-surveys/streamcat,,,,,,,,,,
StreamCat Search Criteria:,,,,,,,,,,
   o Area of Interest: CATCHMENT/WATERSHED; RIPARIAN BUFFER (100M),,,,,,,,,,
   o Landscape Class: DISTURBANCE; NATURAL,,,,,,,,,,
   o Landscape Metric Type: AGRICULTURE; CLIMATE; DISTURBANCE; HYDROLOGY; INFRASTRUCTURE; LAND COVER; LITHOLOGY; MINES; POLLUTION; RIPARIAN; SOILS; TOPOGRAPHY; URBAN; WETNESS,,,,,,,,,,
 ,,,,,,,,,,
Landscape Layer,Area of Interest (AOI),AOI Size (km²),Metric Description,Metric Value,Metric Unit of Measure,AOI Percent Covered,AOI Covered Size (km²),Landscape Metric Class,Landscape Metric Type,"Source Table Name,"
Forest Loss By Year 2001 to 2013,Watershed,8.2458,Percent of forest loss detected primarily in the year 2010 within the total upstream watershed.,3.25256494215,%,100,8.2458,Disturbance,Disturbance,PctFrstLoss2010Ws
Riparian Buffer Forest Loss By Year 2001 to 2013,Riparian Buffered Catchment,0.1305,Percent of forest loss detected primarily in the year 2010 within the riparian mask of the local catchment.,0,%,100,0.1305,Disturbance,Riparian,PctFrstLoss2010CatRp100
Riparian Buffer Forest Loss By Year 2001 to 2013,Riparian Buffered Watershed,2.2077,Percent of forest loss detected primarily in the year 2010 within the riparian mask of the total upstream watershed.,0.163065633917652,%,100,2.2077,Disturbance,Riparian,PctFrstLoss2010WsRp100
Forest Loss By Year 2001 to 2013,Catchment,0.8847,Percent of forest loss detected primarily in the year 2011 within the local catchment.,0,%,100,0.8847,Disturbance,Disturbance,PctFrstLoss2011Cat
Forest Loss By Year 2001 to 2013,Watershed,8.2458,Percent of forest loss detected primarily in the year 2011 within the total upstream watershed.,4.93342065051,%,100,8.2458,Disturbance,Disturbance,PctFrstLoss2011Ws
Riparian Buffer Forest Loss By Year 2001 to 2013,Riparian Buffered Catchment,0.1305,Percent of forest loss detected primarily in the year 2011 within the riparian mask of the local catchment.,0,%,100,0.1305,Disturbance,Riparian,PctFrstLoss2011CatRp100
Riparian Buffer Forest Loss By Year 2001 to 2013,Riparian Buffered Watershed,2.2077,Percent of forest loss detected primarily in the year 2011 within the riparian mask of the total upstream watershed.,4.19894007337953,%,100,2.2077,Disturbance,Riparian,PctFrstLoss2011WsRp100
Forest Loss By Year 2001 to 2013,Catchment,0.8847,Percent of forest loss detected primarily in the year 2012 within the local catchment.,0,%,100,0.8847,Disturbance,Disturbance,PctFrstLoss2012Cat
Forest Loss By Year 2001 to 2013,Watershed,8.2458,Percent of forest loss detected primarily in the year 2012 within the total upstream watershed.,0,%,100,8.2458,Disturbance,Disturbance,PctFrstLoss2012Ws
Riparian Buffer Forest Loss By Year 2001 to 2013,Riparian Buffered Catchment,0.1305,Percent of forest loss detected primarily in the year 2012 within the riparian mask of the local catchment.,0,%,100,0.1305,Disturbance,Riparian,PctFrstLoss2012CatRp100
Riparian Buffer Forest Loss By Year 2001 to 2013,Riparian Buffered Watershed,2.2077,Percent of forest loss detected primarily in the year 2012 within the riparian mask of the total upstream watershed.,0,%,100,2.2077,Disturbance,Riparian,PctFrstLoss2012WsRp100
Forest Loss By Year 2001 to 2013,Catchment,0.8847,Percent of forest loss detected primarily in the year 2013 within the local catchment.,0,%,100,0.8847,Disturbance,Disturbance,PctFrstLoss2013Cat
Forest Loss By Year 2001 to 2013,Watershed,8.2458,Percent of forest loss detected primarily in the year 2013 within the total upstream watershed.,0,%,100,8.2458,Disturbance,Disturbance,PctFrstLoss2013Ws
Riparian Buffer Forest Loss By Year 2001 to 2013,Riparian Buffered Catchment,0.1305,Percent of forest loss detected primarily in the year 2013 within the riparian mask of the local catchment.,0,%,100,0.1305,Disturbance,Riparian,PctFrstLoss2013CatRp100
Riparian Buffer Forest Loss By Year 2001 to 2013,Riparian Buffered Watershed,2.2077,Percent of forest loss detected primarily in the year 2013 within the riparian mask of the total upstream watershed.,0,%,100,2.2077,Disturbance,Riparian,PctFrstLoss2013WsRp100
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Catchment,0.8847,"Lithological aluminum oxide content in surface or near surface geology, expressed as a percentage within the local catchment.",12.9649046377416,%,100,0.8847,Natural,Lithology,Al2O3Cat
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Watershed,8.2458,"Lithological aluminum oxide content in surface or near surface geology, expressed as a percentage within the total upstream watershed.",12.9674290347086,%,100,8.2458,Natural,Lithology,Al2O3Ws
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Catchment,0.8847,"Lithological calcium oxide content in surface or near surface geology, expressed as a percentage within the local catchment.",1.0800540454527,%,100,0.8847,Natural,Lithology,CaOCat
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Watershed,8.2458,"Lithological calcium oxide content in surface or near surface geology, expressed as a percentage within the total upstream watershed.",1.02101417632395,%,100,8.2458,Natural,Lithology,CaOWs
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Catchment,0.8847,"Lithological ferric oxide content in surface or near surface geology, expressed as a percentage within the local catchment.",7.05404112128179,%,100,0.8847,Natural,Lithology,Fe2O3Cat
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Watershed,8.2458,"Lithological ferric oxide content in surface or near surface geology, expressed as a percentage within the total upstream watershed.",7.32817519929055,%,100,8.2458,Natural,Lithology,Fe2O3Ws
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Catchment,0.8847,"Lithological potassium oxide content in surface or near surface geology, expressed as a percentage within the local catchment.",2.36357521865717,%,100,0.8847,Natural,Lithology,K2OCat
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Watershed,8.2458,"Lithological potassium oxide content in surface or near surface geology, expressed as a percentage within the total upstream watershed.",2.62162763683694,%,100,8.2458,Natural,Lithology,K2OWs
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Catchment,0.8847,"Lithological magnesium oxide content in surface or near surface geology, expressed as a percentage within the local catchment.",2.31373108512716,%,100,0.8847,Natural,Lithology,MgOCat
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Watershed,8.2458,"Lithological magnesium oxide content in surface or near surface geology, expressed as a percentage within the total upstream watershed.",1.87514198097577,%,100,8.2458,Natural,Lithology,MgOWs
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Catchment,0.8847,"Lithological sodium oxide content in surface or near surface geology, expressed as a percentage within the local catchment.",1.22130082527976,%,100,0.8847,Natural,Lithology,Na2OCat
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Watershed,8.2458,"Lithological sodium oxide content in surface or near surface geology, expressed as a percentage within the total upstream watershed.",1.41397776295569,%,100,8.2458,Natural,Lithology,Na2OWs
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Catchment,0.8847,"Lithological phosphorus pentoxide content in surface or near surface geology, expressed as a percentage within the local catchment.",0.130461478706002,%,100,0.8847,Natural,Lithology,P2O5Cat
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Watershed,8.2458,"Lithological phosphorus pentoxide content in surface or near surface geology, expressed as a percentage within the total upstream watershed.",0.123331071361057,%,100,8.2458,Natural,Lithology,P2O5Ws
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Catchment,0.8847,"Lithological sulfur content in surface or near surface geology, expressed as a percentage within the local catchment.",0.044918623611699,%,100,0.8847,Natural,Lithology,SCat
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Watershed,8.2458,"Lithological sulfur content in surface or near surface geology, expressed as a percentage within the total upstream watershed.",0.036940195432875,%,100,8.2458,Natural,Lithology,SWs
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Catchment,0.8847,"Lithological silicon dioxide content in surface or near surface geology, expressed as a percentage within the local catchment.",64.4161248192269,%,100,0.8847,Natural,Lithology,SiO2Cat
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Watershed,8.2458,"Lithological silicon dioxide content in surface or near surface geology, expressed as a percentage within the total upstream watershed.",65.9210446608819,%,100,8.2458,Natural,Lithology,SiO2Ws
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Catchment,0.8847,"Lithological nitrogen content in surface or near surface geology, expressed as a percentage within the local catchment.",0.047347630585453,%,100,0.8847,Natural,Lithology,NCat
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Watershed,8.2458,"Lithological nitrogen content in surface or near surface geology, expressed as a percentage within the total upstream watershed.",0.067935516260314,%,100,8.2458,Natural,Lithology,NWs
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Catchment,0.8847,"Hydraulic conductivity (in micrometers per second) of surface or near surface geology, within the local catchment.",3.32711641267548,%,100,0.8847,Natural,Lithology,HydrlCondCat
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Watershed,8.2458,"Hydraulic conductivity (in micrometers per second) of surface or near surface geology, within the total upstream watershed.",7.59722285302336,%,100,8.2458,Natural,Lithology,HydrlCondWs
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Catchment,0.8847,"Compressive strength, measured as uniaxial compressive strength (in megaPascals) of surface or near surface geology, within the local catchment",101.908480154629,%,100,0.8847,Natural,Lithology,CompStrgthCat
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Watershed,8.2458,"Compressive strength, measured as uniaxial compressive strength (in megaPascals) of surface or near surface geology, within the total upstream watershed",93.8103830948483,%,100,8.2458,Natural,Lithology,CompStrgthWs
2006 National Land Cover Database Impervious Surfaces,Catchment,0.8847,Mean imperviousness of anthropogenic surfaces within catchment.,0.12512716175,%,100,0.8847,Disturbance,Infrastructure,PctImp2006Cat
2006 National Land Cover Database Impervious Surfaces,Watershed,8.2458,Mean imperviousness of anthropogenic surfaces within watershed.,1.30408207815,%,100,8.2458,Disturbance,Infrastructure,PctImp2006Ws
2006 National Land Cover Database Impervious Surfaces,Riparian Buffered Catchment,0.1305,Mean imperviousness of anthropogenic surfaces within catchment and within a 100-m buffer of NHD stream lines.,0.193103448275862,%,100,0.1305,Disturbance,Infrastructure,PctImp2006CatRp100
2006 National Land Cover Database Impervious Surfaces,Riparian Buffered Watershed,2.2077,Mean imperviousness of anthropogenic surfaces within watershed and within a 100-m buffer of NHD stream lines.,0.224215246636771,%,100,2.2077,Disturbance,Infrastructure,PctImp2006WsRp100
Soil Erodibility (KFFACT),Catchment,0.8847,Mean agricultural surface soil erodibility factor adjusted within the local catchment.,0.022889114954222,,100,0.8847,Natural,Soils,AgKffactCat
Soil Erodibility (KFFACT),Watershed,8.2458,Mean agricultural surface soil erodibility factor adjusted within the total upstream watershed.,0.051019428072473,,100,8.2458,Natural,Soils,AgKffactWs
Soil Erodibility (KFFACT),Catchment,0.8847,Mean surface soil erodibility factor adjusted within the local catchment.,0.18,,100,0.8847,Natural,Soils,KffactCat
Soil Erodibility (KFFACT),Watershed,8.2458,Mean surface soil erodibility factor adjusted within the total upstream watershed.,0.18175180091683,,100,8.2458,Natural,Soils,KffactWs
Surficial Lithology,Catchment,0.8847,Percentage of catchment area classified as lithology type: alkaline intrusive volcanic rock.,0,%,100,0.8847,Natural,Lithology,PctAlkIntruVolCat
Surficial Lithology,Watershed,8.2458,Percentage of watershed area classified as as lithology type: alkaline intrusive volcanic rock.,0,%,100,8.2458,Natural,Lithology,PctAlkIntruVolWs
Surficial Lithology,Catchment,0.8847,Percentage of catchment area classified as lithology type: alluvium and fine-textured coastal zone sediment.,0,%,100,0.8847,Natural,Lithology,PctAlluvCoastCat
Surficial Lithology,Watershed,8.2458,Percentage of watershed area classified as as lithology type: alluvium and fine-textured coastal zone sediment.,0.349268718620389,%,100,8.2458,Natural,Lithology,PctAlluvCoastWs
Surficial Lithology,Catchment,0.8847,Percentage of catchment area classified as lithology type: carbonate residual material.,0,%,100,0.8847,Natural,Lithology,PctCarbResidCat
Surficial Lithology,Watershed,8.2458,Percentage of watershed area classified as as lithology type: carbonate residual material.,0,%,100,8.2458,Natural,Lithology,PctCarbResidWs
Surficial Lithology,Catchment,0.8847,"Percentage of catchment area classified as lithology type: coastal zone sediment, coarse-textured.",0,%,100,0.8847,Natural,Lithology,PctCoastCrsCat
Surficial Lithology,Watershed,8.2458,"Percentage of watershed area classified as as lithology type: coastal zone sediment, coarse-textured.",0,%,100,8.2458,Natural,Lithology,PctCoastCrsWs
Surficial Lithology,Catchment,0.8847,Percentage of catchment area classified as lithology type: colluvial sediment.,0,%,100,0.8847,Natural,Lithology,PctColluvSedCat
Surficial Lithology,Watershed,8.2458,Percentage of watershed area classified as as lithology type: colluvial sediment.,0,%,100,8.2458,Natural,Lithology,PctColluvSedWs
Surficial Lithology,Catchment,0.8847,"Percentage of catchment area classified as lithology type: eolian sediment, coarse-textured (sand dunes).",0,%,100,0.8847,Natural,Lithology,PctEolCrsCat
Surficial Lithology,Watershed,8.2458,"Percentage of watershed area classified as as lithology type: eolian sediment, coarse-textured (sand dunes).",0,%,100,8.2458,Natural,Lithology,PctEolCrsWs
Surficial Lithology,Catchment,0.8847,"Percentage of catchment area classified as lithology type: eolian sediment, fine-textured (glacial loess).",0,%,100,0.8847,Natural,Lithology,PctEolFineCat
Surficial Lithology,Watershed,8.2458,"Percentage of watershed area classified as as lithology type: eolian sediment, fine-textured (glacial loess).",0,%,100,8.2458,Natural,Lithology,PctEolFineWs
Surficial Lithology,Catchment,0.8847,Percentage of catchment area classified as lithology type: extrusive volcanic rock.,0,%,100,0.8847,Natural,Lithology,PctExtruVolCat
Surficial Lithology,Watershed,8.2458,Percentage of watershed area classified as as lithology type: extrusive volcanic rock.,0,%,100,8.2458,Natural,Lithology,PctExtruVolWs
Surficial Lithology,Catchment,0.8847,"Percentage of catchment area classified as lithology type: glacial outwash and glacial lake sediment, coarse-textured.",0,%,100,0.8847,Natural,Lithology,PctGlacLakeCrsCat
Surficial Lithology,Watershed,8.2458,"Percentage of watershed area classified as as lithology type: glacial outwash and glacial lake sediment, coarse-textured.",0,%,100,8.2458,Natural,Lithology,PctGlacLakeCrsWs
Surficial Lithology,Catchment,0.8847,"Percentage of catchment area classified as lithology type: glacial lake sediment, fine-textured.",0,%,100,0.8847,Natural,Lithology,PctGlacLakeFineCat
Surficial Lithology,Watershed,8.2458,"Percentage of watershed area classified as as lithology type: glacial lake sediment, fine-textured.",0,%,100,8.2458,Natural,Lithology,PctGlacLakeFineWs
Surficial Lithology,Catchment,0.8847,"Percentage of catchment area classified as lithology type: glacial till, clayey.",0,%,100,0.8847,Natural,Lithology,PctGlacTilClayCat
Surficial Lithology,Watershed,8.2458,"Percentage of watershed area classified as as lithology type: glacial till, clayey.",0,%,100,8.2458,Natural,Lithology,PctGlacTilClayWs
Surficial Lithology,Catchment,0.8847,"Percentage of catchment area classified as lithology type: glacial till, coarse-textured.",0,%,100,0.8847,Natural,Lithology,PctGlacTilCrsCat
Surficial Lithology,Watershed,8.2458,"Percentage of watershed area classified as as lithology type: glacial till, coarse-textured.",0,%,100,8.2458,Natural,Lithology,PctGlacTilCrsWs
Surficial Lithology,Catchment,0.8847,"Percentage of catchment area classified as lithology type: glacial till, loamy.",0,%,100,0.8847,Natural,Lithology,PctGlacTilLoamCat
Surficial Lithology,Watershed,8.2458,"Percentage of watershed area classified as as lithology type: glacial till, loamy.",0,%,100,8.2458,Natural,Lithology,PctGlacTilLoamWs
Surficial Lithology,Catchment,0.8847,"Percentage of catchment area classified as lithology type: hydric, peat and muck.",0,%,100,0.8847,Natural,Lithology,PctHydricCat
Surficial Lithology,Watershed,8.2458,"Percentage of watershed area classified as as lithology type: hydric, peat and muck.",0,%,100,8.2458,Natural,Lithology,PctHydricWs
Surficial Lithology,Catchment,0.8847,Percentage of catchment area classified as lithology type: non-carbonate residual material.,100,%,100,0.8847,Natural,Lithology,PctNonCarbResidCat
Surficial Lithology,Watershed,8.2458,Percentage of watershed area classified as as lithology type: non-carbonate residual material.,99.6507312813796,%,100,8.2458,Natural,Lithology,PctNonCarbResidWs
Surficial Lithology,Catchment,0.8847,Percentage of catchment area classified as lithology type: saline like sediment.,0,%,100,0.8847,Natural,Lithology,PctSalLakeCat
Surficial Lithology,Watershed,8.2458,Percentage of watershed area classified as as lithology type: saline like sediment.,0,%,100,8.2458,Natural,Lithology,PctSalLakeWs
Surficial Lithology,Catchment,0.8847,Percentage of catchment area classified as lithology type: silicic residual material.,0,%,100,0.8847,Natural,Lithology,PctSilicicCat
Surficial Lithology,Watershed,8.2458,Percentage of watershed area classified as as lithology type: silicic residual material.,0,%,100,8.2458,Natural,Lithology,PctSilicicWs
Surficial Lithology,Catchment,0.8847,Percentage of catchment area classified as lithology type: water.,0,%,100,0.8847,Natural,Lithology,PctWaterCat
Surficial Lithology,Watershed,8.2458,Percentage of watershed area classified as as lithology type: water,0,%,100,8.2458,Natural,Lithology,PctWaterWs
Mine Density Active Mines and Mineral Plants in the US,Catchment,0.8847,Density of georeferenced mines and mineral plants within the local catchment.,0,sites/km²,100,0.8847,Disturbance,Pollution,MineDensCat
Mine Density Active Mines and Mineral Plants in the US,Watershed,8.2458,Density of georeferenced mines and mineral plants within the upstream watershed.,0,sites/km²,100,8.2458,Disturbance,Pollution,MineDensWs
Mine Density Active Mines and Mineral Plants in the US,Riparian Buffered Catchment,0.1305,Density of georeferenced mines and mineral plants within the riparian mask of the local catchment.,0,sites/km²,100,0.1305,Disturbance,Pollution,MineDensCatRp100
Mine Density Active Mines and Mineral Plants in the US,Riparian Buffered Watershed,2.2077,Density of georeferenced mines and mineral plants within the riparian mask of the upstream watershed.,0,sites/km²,100,2.2077,Disturbance,Pollution,MineDensWsRp100
National Anthropenic Barrier Dataset,Catchment,0.8847,Density of georeferenced dams within the local catchment (dams/square km).,0,dams/km²,100,0.8847,Disturbance,Infrastructure,DensCat
National Anthropenic Barrier Dataset,Watershed,8.2458,Density of georeferenced dams within the total upstream watershed (dams/square km).,0.121273860632,dams/km²,100,8.2458,Disturbance,Infrastructure,NABD_DensWs
National Anthropenic Barrier Dataset,Catchment,0.8847,Mean NID storage volume of all dam reservoirs (NID_STORA in NID) within the local catchment (cubic meters/square km).,0,m³/km²,100,0.8847,Disturbance,Infrastructure,NABD_NIDStorM3Cat
National Anthropenic Barrier Dataset,Watershed,8.2458,Mean NID storage volume of all dam reservoirs (NID_STORA in NID) within the total upstream watershed (cubic meters/square km).,4786.8442116,m³/km²,100,8.2458,Disturbance,Infrastructure,NABD_NIDStorM3Ws
National Anthropenic Barrier Dataset,Catchment,0.8847,Mean normal storage volume of all dam reservoirs (NORM_STORA in NID) within the local catchment (cubic meters/square km).,0,m³/km²,100,0.8847,Disturbance,Infrastructure,NABD_NrmStorM3Cat
National Anthropenic Barrier Dataset,Watershed,8.2458,Mean normal storage volume of all dam reservoirs (NORM_STORA in NID) within the total upstream watershed (cubic meters/square km).,3590.1331587,m³/km²,100,8.2458,Disturbance,Infrastructure,NABD_NrmStorM3Ws
National Atmospheric Deposition Program National Trends Network - Nitrogen Deposition,Catchment,0.8847,"Annual average of precipitation-weighted mean wet deposition for inorganic nitrogen concentration from nitrate and ammonium for year, 2008, within the local catchment.",2.73094152846389,kg/ha/yr,100,0.8847,Disturbance,Pollution,InorgNWetDep_2008Cat
National Atmospheric Deposition Program National Trends Network - Nitrogen Deposition,Watershed,8.2458,"Annual average of precipitation-weighted mean wet deposition for inorganic nitrogen concentration from nitrate and ammonium for year, 2008, within the upstream watershed.",2.70669384763152,m³/km²,100,8.2458,Disturbance,Pollution,InorgNWetDep_2008Ws
National Atmospheric Deposition Program National Trends Network - Nitrogen Deposition,Catchment,0.8847,"Annual average of precipitation-weighted mean deposition for ammonium ion concentration for year, 2008, within the local catchment.",1.70550394639878,kg/ha/yr,100,0.8847,Disturbance,Pollution,NH4_2008Cat
National Atmospheric Deposition Program National Trends Network - Nitrogen Deposition,Watershed,8.2458,"Annual average of precipitation-weighted mean deposition for ammonium ion concentration for year, 2008, within the total upstream watershed.",1.68954930319799,kg/ha/yr,100,8.2458,Disturbance,Pollution,NH4_2008Ws
National Atmospheric Deposition Program National Trends Network - Nitrogen Deposition,Catchment,0.8847,"Annual average of preciptiation-weighted mean deposition for nitrate ion concentration for year, 2008, within the local catchment.",6.23818936353001,kg/ha/yr,100,0.8847,Disturbance,Pollution,NO3_2008Cat
National Atmospheric Deposition Program National Trends Network - Nitrogen Deposition,Watershed,8.2458,"Annual average of preciptiation-weighted mean deposition for nitrate ion concentration for year, 2008, within the total upstream watershed.",6.18565658387907,kg/ha/yr,100,8.2458,Disturbance,Pollution,NO3_2008Ws
National Atmospheric Deposition Program National Trends Network - Nitrogen Deposition,Catchment,0.8847,"Annual average of precipitation-weighted mean deposition for average sulfur and nitrogen concentration for year, 2008, within the local catchment.",405.186661030519,kg/ha/yr,100,0.8847,Disturbance,Pollution,SN_2008Cat
National Atmospheric Deposition Program National Trends Network - Nitrogen Deposition,Watershed,8.2458,"Annual average of precipitation-weighted mean deposition for average sulfur and nitrogen concentration for year, 2008, within the total upstream watershed.",402.080487721022,kg/ha/yr,100,8.2458,Disturbance,Pollution,SN_2008Ws
2006 National Land Cover Database,Catchment,0.8847,"Percentage of the local catchment area classified as area of bedrock, desert pavement, scarps, talus, slides, volcanic materical, glacial debris, sand dunes, strip mines, gravel pits, and other accumulations of earthen material.",0.610376398779247,%,100,0.8847,Natural,Land Cover,PctBl2006Cat
2006 National Land Cover Database,Watershed,8.2458,"Percentage of the upstream watershed area classified as area of bedrock, desert pavement, scarps, talus, slides, volcanic materical, glacial debris, sand dunes, strip mines, gravel pits, and other accumulations of earthen material.",0.130975769482646,%,100,8.2458,Natural,Land Cover,PctBl2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.1305,"Percentage of the local catchment classified as area of bedrock, desert pavement, scarps, talus, slides, volcanic materical, glacial debris, sand dunes, strip mines, gravel pits, and other accumulations of earthen material within a 100-m wide buffer of the NHD stream lines.",4.13793103448276,%,100,0.1305,Natural,Land Cover,PctBl2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,2.2077,"Percentage of the upstream watershed classified as area of bedrock, desert pavement, scarps, talus, slides, volcanic materical, glacial debris, sand dunes, strip mines, gravel pits, and other accumulations of earthen material within a 100-m wide buffer of the NHD stream lines.",0.244598450876478,%,100,2.2077,Natural,Land Cover,PctBl2006WsRp100
2006 National Land Cover Database,Catchment,0.8847,Percentage of the local catchment area classified as evergreen forest land cover.,34.9949135300102,%,100,0.8847,Natural,Land Cover,PctConif2006Cat
2006 National Land Cover Database,Watershed,8.2458,Percentage of the upstream watershed area classified as evergreen forest land cover.,35.0360183366077,%,100,8.2458,Natural,Land Cover,PctConif2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.1305,Percentage of the local catchment classified as evergreen forest land cover within a 100-m wide buffer of the NHD stream lines.,24.1379310344828,%,100,0.1305,Natural,Land Cover,PctConif2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,2.2077,Percentage of the upstream watershed classified as evergreen forest land cover within a 100-m wide buffer of the NHD stream lines.,32.572360375051,%,100,2.2077,Natural,Land Cover,PctConif2006WsRp100
2006 National Land Cover Database,Catchment,0.8847,Percentage of the local catchment area classified as row crop land use.,0,%,100,0.8847,Disturbance,Agriculture,PctCrop2006Cat
2006 National Land Cover Database,Watershed,8.2458,Percentage of the upstream watershed area classified as row crop land use.,1.34250163719712,%,100,8.2458,Disturbance,Agriculture,PctCrop2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.1305,Percentage of the local catchment classified as crop land use within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.1305,Disturbance,Agriculture,PctCrop2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,2.2077,Percentage of the upstream watershed classified as crop land use within a 100-m wide buffer of the NHD stream lines.,0,%,100,2.2077,Disturbance,Agriculture,PctCrop2006WsRp100
2006 National Land Cover Database,Catchment,0.8847,Percentage of the local catchment area classified as deciduous forest land cover.,18.1078331637843,%,100,0.8847,Natural,Land Cover,PctDecid2006Cat
2006 National Land Cover Database,Watershed,8.2458,Percentage of the upstream watershed area classified as deciduous forest land cover.,14.7129447718839,%,100,8.2458,Natural,Land Cover,PctDecid2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.1305,Percentage of the local catchment classified as deciduous forest land cover within a 100-m wide buffer of the NHD stream lines.,24.1379310344828,%,100,0.1305,Natural,Land Cover,PctDecid2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,2.2077,Percentage of the upstream watershed classified as deciduous forest land cover within a 100-m wide buffer of the NHD stream lines.,28.2103546677538,%,100,2.2077,Natural,Land Cover,PctDecid2006WsRp100
2006 National Land Cover Database,Catchment,0.8847,Percentage of the local catchment area classified as grassland/herbaceous land cover.,3.96744659206511,%,100,0.8847,Natural,Land Cover,PctGrs2006Cat
2006 National Land Cover Database,Watershed,8.2458,Percentage of the upstream watershed area classified as grassland/herbaceous land cover.,1.79000218292949,%,100,8.2458,Natural,Land Cover,PctGrs2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.1305,Percentage of the local catchment classified as grassland/herbaceous land cover within a 100-m wide buffer of the NHD stream lines.,17.2413793103448,%,100,0.1305,Natural,Land Cover,PctGrs2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,2.2077,Percentage of the upstream watershed classified as grassland/herbaceous land cover within a 100-m wide buffer of the NHD stream lines.,3.58744394618834,%,100,2.2077,Natural,Land Cover,PctGrs2006WsRp100
2006 National Land Cover Database,Catchment,0.8847,Percentage of the local catchment area classified as pasture/hay land use.,12.7161749745676,%,100,0.8847,Disturbance,Agriculture,PctHay2006Cat
2006 National Land Cover Database,Watershed,8.2458,Percentage of the upstream watershed area classified as pasture/hay land use.,26.3588736083825,%,100,8.2458,Disturbance,Agriculture,PctHay2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.1305,Percentage of the local catchment classified as pasture/hay land use within a 100-m wide buffer of the NHD stream lines.,2.06896551724138,%,100,0.1305,Disturbance,Agriculture,PctHay2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,2.2077,Percentage of the upstream watershed classified as pasture/hay land use within a 100-m wide buffer of the NHD stream lines.,17.1218915613534,%,100,2.2077,Disturbance,Agriculture,PctHay2006WsRp100
2006 National Land Cover Database,Catchment,0.8847,Percentage of the local catchment area classified as herbaceous wetland land cover.,0,%,100,0.8847,Natural,Land Cover,PctHbWet2006Cat
2006 National Land Cover Database,Watershed,8.2458,Percentage of the upstream watershed area classified as herbaceous wetland land cover.,0,%,100,8.2458,Natural,Land Cover,PctHbWet2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.1305,Percentage of the local catchment classified as emergent herbaceous wetland land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.1305,Natural,Land Cover,PctHbWet2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,2.2077,Percentage of the upstream watershed classified as emergent herbaceous wetland land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,2.2077,Natural,Land Cover,PctHbWet2006WsRp100
2006 National Land Cover Database,Catchment,0.8847,Percentage of the local catchment area classified as ice/snow land cover.,0,%,100,0.8847,Natural,Land Cover,PctIce2006Cat
2006 National Land Cover Database,Watershed,8.2458,Percentage of the upstream watershed area classified as ice/snow land cover.,0,%,100,8.2458,Natural,Land Cover,PctIce2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.1305,Percentage of the local catchment classified as ice/snow land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.1305,Natural,Land Cover,PctIce2006CatRp100
