US EPA Office of Water Watershed Report,,,,,,,,,,
StreamCat Summary for Catchment Feature ID 21711750,,,,,,,,,,
Data extracted from StreamCat as of March 17 2017,,,,,,,,,,
More information on the StreamCat dataset at https://www.epa.gov/national-aquatic-resource-surveys/streamcat,,,,,,,,,,
StreamCat Search Criteria:,,,,,,,,,,
   o Area of Interest: CATCHMENT/WATERSHED; RIPARIAN BUFFER (100M),,,,,,,,,,
   o Landscape Class: DISTURBANCE; NATURAL,,,,,,,,,,
   o Landscape Metric Type: AGRICULTURE; CLIMATE; DISTURBANCE; HYDROLOGY; INFRASTRUCTURE; LAND COVER; LITHOLOGY; MINES; POLLUTION; RIPARIAN; SOILS; TOPOGRAPHY; URBAN; WETNESS,,,,,,,,,,
 ,,,,,,,,,,
Landscape Layer,Area of Interest (AOI),AOI Size (km²),Metric Description,Metric Value,Metric Unit of Measure,AOI Percent Covered,AOI Covered Size (km²),Landscape Metric Class,Landscape Metric Type,"Source Table Name,"
Riparian Buffer Forest Loss By Year 2001 to 2013,Riparian Buffered Catchment,0.018,Percent of forest loss detected primarily in the year 2010 within the riparian mask of the local catchment.,0,%,100,0.018,Disturbance,Riparian,PctFrstLoss2010CatRp100
Riparian Buffer Forest Loss By Year 2001 to 2013,Riparian Buffered Watershed,0.5832,Percent of forest loss detected primarily in the year 2010 within the riparian mask of the total upstream watershed.,0,%,100,0.5832,Disturbance,Riparian,PctFrstLoss2010WsRp100
Forest Loss By Year 2001 to 2013,Catchment,0.0342,Percent of forest loss detected primarily in the year 2011 within the local catchment.,0,%,100,0.0342,Disturbance,Disturbance,PctFrstLoss2011Cat
Forest Loss By Year 2001 to 2013,Watershed,1.8729,Percent of forest loss detected primarily in the year 2011 within the total upstream watershed.,0.0480538202787,%,100,1.8729,Disturbance,Disturbance,PctFrstLoss2011Ws
Riparian Buffer Forest Loss By Year 2001 to 2013,Riparian Buffered Catchment,0.018,Percent of forest loss detected primarily in the year 2011 within the riparian mask of the local catchment.,0,%,100,0.018,Disturbance,Riparian,PctFrstLoss2011CatRp100
Riparian Buffer Forest Loss By Year 2001 to 2013,Riparian Buffered Watershed,0.5832,Percent of forest loss detected primarily in the year 2011 within the riparian mask of the total upstream watershed.,0,%,100,0.5832,Disturbance,Riparian,PctFrstLoss2011WsRp100
Forest Loss By Year 2001 to 2013,Catchment,0.0342,Percent of forest loss detected primarily in the year 2012 within the local catchment.,0,%,100,0.0342,Disturbance,Disturbance,PctFrstLoss2012Cat
Forest Loss By Year 2001 to 2013,Watershed,1.8729,Percent of forest loss detected primarily in the year 2012 within the total upstream watershed.,1.82604517059,%,100,1.8729,Disturbance,Disturbance,PctFrstLoss2012Ws
Riparian Buffer Forest Loss By Year 2001 to 2013,Riparian Buffered Catchment,0.018,Percent of forest loss detected primarily in the year 2012 within the riparian mask of the local catchment.,0,%,100,0.018,Disturbance,Riparian,PctFrstLoss2012CatRp100
Riparian Buffer Forest Loss By Year 2001 to 2013,Riparian Buffered Watershed,0.5832,Percent of forest loss detected primarily in the year 2012 within the riparian mask of the total upstream watershed.,1.54320987654321,%,100,0.5832,Disturbance,Riparian,PctFrstLoss2012WsRp100
Forest Loss By Year 2001 to 2013,Catchment,0.0342,Percent of forest loss detected primarily in the year 2013 within the local catchment.,0,%,100,0.0342,Disturbance,Disturbance,PctFrstLoss2013Cat
Forest Loss By Year 2001 to 2013,Watershed,1.8729,Percent of forest loss detected primarily in the year 2013 within the total upstream watershed.,2.01826045171,%,100,1.8729,Disturbance,Disturbance,PctFrstLoss2013Ws
Riparian Buffer Forest Loss By Year 2001 to 2013,Riparian Buffered Catchment,0.018,Percent of forest loss detected primarily in the year 2013 within the riparian mask of the local catchment.,0,%,100,0.018,Disturbance,Riparian,PctFrstLoss2013CatRp100
Riparian Buffer Forest Loss By Year 2001 to 2013,Riparian Buffered Watershed,0.5832,Percent of forest loss detected primarily in the year 2013 within the riparian mask of the total upstream watershed.,4.01234567901235,%,100,0.5832,Disturbance,Riparian,PctFrstLoss2013WsRp100
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Catchment,0.0342,"Lithological aluminum oxide content in surface or near surface geology, expressed as a percentage within the local catchment.",13.1802013296842,%,100,0.0342,Natural,Lithology,Al2O3Cat
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Watershed,1.8729,"Lithological aluminum oxide content in surface or near surface geology, expressed as a percentage within the total upstream watershed.",13.2188071728015,%,100,1.8729,Natural,Lithology,Al2O3Ws
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Catchment,0.0342,"Lithological calcium oxide content in surface or near surface geology, expressed as a percentage within the local catchment.",1.16842182686579,%,100,0.0342,Natural,Lithology,CaOCat
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Watershed,1.8729,"Lithological calcium oxide content in surface or near surface geology, expressed as a percentage within the total upstream watershed.",1.17648029751081,%,100,1.8729,Natural,Lithology,CaOWs
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Catchment,0.0342,"Lithological ferric oxide content in surface or near surface geology, expressed as a percentage within the local catchment.",5.47976762371053,%,100,0.0342,Natural,Lithology,Fe2O3Cat
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Watershed,1.8729,"Lithological ferric oxide content in surface or near surface geology, expressed as a percentage within the total upstream watershed.",5.23540380230658,%,100,1.8729,Natural,Lithology,Fe2O3Ws
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Catchment,0.0342,"Lithological potassium oxide content in surface or near surface geology, expressed as a percentage within the local catchment.",2.80006461394737,%,100,0.0342,Natural,Lithology,K2OCat
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Watershed,1.8729,"Lithological potassium oxide content in surface or near surface geology, expressed as a percentage within the total upstream watershed.",2.9111193854445,%,100,1.8729,Natural,Lithology,K2OWs
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Catchment,0.0342,"Lithological magnesium oxide content in surface or near surface geology, expressed as a percentage within the local catchment.",2.02016517990526,%,100,0.0342,Natural,Lithology,MgOCat
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Watershed,1.8729,"Lithological magnesium oxide content in surface or near surface geology, expressed as a percentage within the total upstream watershed.",1.91111995301778,%,100,1.8729,Natural,Lithology,MgOWs
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Catchment,0.0342,"Lithological sodium oxide content in surface or near surface geology, expressed as a percentage within the local catchment.",1.70384054435,%,100,0.0342,Natural,Lithology,Na2OCat
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Watershed,1.8729,"Lithological sodium oxide content in surface or near surface geology, expressed as a percentage within the total upstream watershed.",1.81460872995675,%,100,1.8729,Natural,Lithology,Na2OWs
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Catchment,0.0342,"Lithological phosphorus pentoxide content in surface or near surface geology, expressed as a percentage within the local catchment.",0.116471318037895,%,100,0.0342,Natural,Lithology,P2O5Cat
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Watershed,1.8729,"Lithological phosphorus pentoxide content in surface or near surface geology, expressed as a percentage within the total upstream watershed.",0.113059683825084,%,100,1.8729,Natural,Lithology,P2O5Ws
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Catchment,0.0342,"Lithological sulfur content in surface or near surface geology, expressed as a percentage within the local catchment.",0.040238790213947,%,100,0.0342,Natural,Lithology,SCat
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Watershed,1.8729,"Lithological sulfur content in surface or near surface geology, expressed as a percentage within the total upstream watershed.",0.038372561451033,%,100,1.8729,Natural,Lithology,SWs
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Catchment,0.0342,"Lithological silicon dioxide content in surface or near surface geology, expressed as a percentage within the local catchment.",66.1272012810526,%,100,0.0342,Natural,Lithology,SiO2Cat
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Watershed,1.8729,"Lithological silicon dioxide content in surface or near surface geology, expressed as a percentage within the total upstream watershed.",66.6264922671792,%,100,1.8729,Natural,Lithology,SiO2Ws
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Catchment,0.0342,"Lithological nitrogen content in surface or near surface geology, expressed as a percentage within the local catchment.",0.025502737219395,%,100,0.0342,Natural,Lithology,NCat
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Watershed,1.8729,"Lithological nitrogen content in surface or near surface geology, expressed as a percentage within the total upstream watershed.",0.024287469844642,%,100,1.8729,Natural,Lithology,NWs
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Catchment,0.0342,"Hydraulic conductivity (in micrometers per second) of surface or near surface geology, within the local catchment.",0.155922942491579,%,100,0.0342,Natural,Lithology,HydrlCondCat
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Watershed,1.8729,"Hydraulic conductivity (in micrometers per second) of surface or near surface geology, within the total upstream watershed.",0.145600548545891,%,100,1.8729,Natural,Lithology,HydrlCondWs
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Catchment,0.0342,"Compressive strength, measured as uniaxial compressive strength (in megaPascals) of surface or near surface geology, within the local catchment",120.109766106842,%,100,0.0342,Natural,Lithology,CompStrgthCat
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Watershed,1.8729,"Compressive strength, measured as uniaxial compressive strength (in megaPascals) of surface or near surface geology, within the total upstream watershed",122.296169011533,%,100,1.8729,Natural,Lithology,CompStrgthWs
2006 National Land Cover Database Impervious Surfaces,Catchment,0.0342,Mean imperviousness of anthropogenic surfaces within catchment.,2.39473684211,%,100,0.0342,Disturbance,Infrastructure,PctImp2006Cat
2006 National Land Cover Database Impervious Surfaces,Watershed,1.8729,Mean imperviousness of anthropogenic surfaces within watershed.,1.59923113888,%,100,1.8729,Disturbance,Infrastructure,PctImp2006Ws
2006 National Land Cover Database Impervious Surfaces,Riparian Buffered Catchment,0.018,Mean imperviousness of anthropogenic surfaces within catchment and within a 100-m buffer of NHD stream lines.,3.05,%,100,0.018,Disturbance,Infrastructure,PctImp2006CatRp100
2006 National Land Cover Database Impervious Surfaces,Riparian Buffered Watershed,0.5832,Mean imperviousness of anthropogenic surfaces within watershed and within a 100-m buffer of NHD stream lines.,2.0216049382716,%,100,0.5832,Disturbance,Infrastructure,PctImp2006WsRp100
Soil Erodibility (KFFACT),Catchment,0.0342,Mean agricultural surface soil erodibility factor adjusted within the local catchment.,0.012105263157895,,100,0.0342,Natural,Soils,AgKffactCat
Soil Erodibility (KFFACT),Watershed,1.8729,Mean agricultural surface soil erodibility factor adjusted within the total upstream watershed.,0.106544930321961,,100,1.8729,Natural,Soils,AgKffactWs
Soil Erodibility (KFFACT),Catchment,0.0342,Mean surface soil erodibility factor adjusted within the local catchment.,0.23,,100,0.0342,Natural,Soils,KffactCat
Soil Erodibility (KFFACT),Watershed,1.8729,Mean surface soil erodibility factor adjusted within the total upstream watershed.,0.23,,100,1.8729,Natural,Soils,KffactWs
Surficial Lithology,Catchment,0.0342,Percentage of catchment area classified as lithology type: alkaline intrusive volcanic rock.,0,%,100,0.0342,Natural,Lithology,PctAlkIntruVolCat
Surficial Lithology,Watershed,1.8729,Percentage of watershed area classified as as lithology type: alkaline intrusive volcanic rock.,0,%,100,1.8729,Natural,Lithology,PctAlkIntruVolWs
Surficial Lithology,Catchment,0.0342,Percentage of catchment area classified as lithology type: alluvium and fine-textured coastal zone sediment.,0,%,100,0.0342,Natural,Lithology,PctAlluvCoastCat
Surficial Lithology,Watershed,1.8729,Percentage of watershed area classified as as lithology type: alluvium and fine-textured coastal zone sediment.,0,%,100,1.8729,Natural,Lithology,PctAlluvCoastWs
Surficial Lithology,Catchment,0.0342,Percentage of catchment area classified as lithology type: carbonate residual material.,0,%,100,0.0342,Natural,Lithology,PctCarbResidCat
Surficial Lithology,Watershed,1.8729,Percentage of watershed area classified as as lithology type: carbonate residual material.,0,%,100,1.8729,Natural,Lithology,PctCarbResidWs
Surficial Lithology,Catchment,0.0342,"Percentage of catchment area classified as lithology type: coastal zone sediment, coarse-textured.",0,%,100,0.0342,Natural,Lithology,PctCoastCrsCat
Surficial Lithology,Watershed,1.8729,"Percentage of watershed area classified as as lithology type: coastal zone sediment, coarse-textured.",0,%,100,1.8729,Natural,Lithology,PctCoastCrsWs
Surficial Lithology,Catchment,0.0342,Percentage of catchment area classified as lithology type: colluvial sediment.,0,%,100,0.0342,Natural,Lithology,PctColluvSedCat
Surficial Lithology,Watershed,1.8729,Percentage of watershed area classified as as lithology type: colluvial sediment.,0,%,100,1.8729,Natural,Lithology,PctColluvSedWs
Surficial Lithology,Catchment,0.0342,"Percentage of catchment area classified as lithology type: eolian sediment, coarse-textured (sand dunes).",0,%,100,0.0342,Natural,Lithology,PctEolCrsCat
Surficial Lithology,Watershed,1.8729,"Percentage of watershed area classified as as lithology type: eolian sediment, coarse-textured (sand dunes).",0,%,100,1.8729,Natural,Lithology,PctEolCrsWs
Surficial Lithology,Catchment,0.0342,"Percentage of catchment area classified as lithology type: eolian sediment, fine-textured (glacial loess).",0,%,100,0.0342,Natural,Lithology,PctEolFineCat
Surficial Lithology,Watershed,1.8729,"Percentage of watershed area classified as as lithology type: eolian sediment, fine-textured (glacial loess).",0,%,100,1.8729,Natural,Lithology,PctEolFineWs
Surficial Lithology,Catchment,0.0342,Percentage of catchment area classified as lithology type: extrusive volcanic rock.,0,%,100,0.0342,Natural,Lithology,PctExtruVolCat
Surficial Lithology,Watershed,1.8729,Percentage of watershed area classified as as lithology type: extrusive volcanic rock.,0,%,100,1.8729,Natural,Lithology,PctExtruVolWs
Surficial Lithology,Catchment,0.0342,"Percentage of catchment area classified as lithology type: glacial outwash and glacial lake sediment, coarse-textured.",0,%,100,0.0342,Natural,Lithology,PctGlacLakeCrsCat
Surficial Lithology,Watershed,1.8729,"Percentage of watershed area classified as as lithology type: glacial outwash and glacial lake sediment, coarse-textured.",0,%,100,1.8729,Natural,Lithology,PctGlacLakeCrsWs
Surficial Lithology,Catchment,0.0342,"Percentage of catchment area classified as lithology type: glacial lake sediment, fine-textured.",0,%,100,0.0342,Natural,Lithology,PctGlacLakeFineCat
Surficial Lithology,Watershed,1.8729,"Percentage of watershed area classified as as lithology type: glacial lake sediment, fine-textured.",0,%,100,1.8729,Natural,Lithology,PctGlacLakeFineWs
Surficial Lithology,Catchment,0.0342,"Percentage of catchment area classified as lithology type: glacial till, clayey.",0,%,100,0.0342,Natural,Lithology,PctGlacTilClayCat
Surficial Lithology,Watershed,1.8729,"Percentage of watershed area classified as as lithology type: glacial till, clayey.",0,%,100,1.8729,Natural,Lithology,PctGlacTilClayWs
Surficial Lithology,Catchment,0.0342,"Percentage of catchment area classified as lithology type: glacial till, coarse-textured.",0,%,100,0.0342,Natural,Lithology,PctGlacTilCrsCat
Surficial Lithology,Watershed,1.8729,"Percentage of watershed area classified as as lithology type: glacial till, coarse-textured.",0,%,100,1.8729,Natural,Lithology,PctGlacTilCrsWs
Surficial Lithology,Catchment,0.0342,"Percentage of catchment area classified as lithology type: glacial till, loamy.",0,%,100,0.0342,Natural,Lithology,PctGlacTilLoamCat
Surficial Lithology,Watershed,1.8729,"Percentage of watershed area classified as as lithology type: glacial till, loamy.",0,%,100,1.8729,Natural,Lithology,PctGlacTilLoamWs
Surficial Lithology,Catchment,0.0342,"Percentage of catchment area classified as lithology type: hydric, peat and muck.",0,%,100,0.0342,Natural,Lithology,PctHydricCat
Surficial Lithology,Watershed,1.8729,"Percentage of watershed area classified as as lithology type: hydric, peat and muck.",0,%,100,1.8729,Natural,Lithology,PctHydricWs
Surficial Lithology,Catchment,0.0342,Percentage of catchment area classified as lithology type: non-carbonate residual material.,100,%,100,0.0342,Natural,Lithology,PctNonCarbResidCat
Surficial Lithology,Watershed,1.8729,Percentage of watershed area classified as as lithology type: non-carbonate residual material.,100,%,100,1.8729,Natural,Lithology,PctNonCarbResidWs
Surficial Lithology,Catchment,0.0342,Percentage of catchment area classified as lithology type: saline like sediment.,0,%,100,0.0342,Natural,Lithology,PctSalLakeCat
Surficial Lithology,Watershed,1.8729,Percentage of watershed area classified as as lithology type: saline like sediment.,0,%,100,1.8729,Natural,Lithology,PctSalLakeWs
Surficial Lithology,Catchment,0.0342,Percentage of catchment area classified as lithology type: silicic residual material.,0,%,100,0.0342,Natural,Lithology,PctSilicicCat
Surficial Lithology,Watershed,1.8729,Percentage of watershed area classified as as lithology type: silicic residual material.,0,%,100,1.8729,Natural,Lithology,PctSilicicWs
Surficial Lithology,Catchment,0.0342,Percentage of catchment area classified as lithology type: water.,0,%,100,0.0342,Natural,Lithology,PctWaterCat
Surficial Lithology,Watershed,1.8729,Percentage of watershed area classified as as lithology type: water,0,%,100,1.8729,Natural,Lithology,PctWaterWs
Mine Density Active Mines and Mineral Plants in the US,Catchment,0.0342,Density of georeferenced mines and mineral plants within the local catchment.,0,sites/km²,100,0.0342,Disturbance,Pollution,MineDensCat
Mine Density Active Mines and Mineral Plants in the US,Watershed,1.8729,Density of georeferenced mines and mineral plants within the upstream watershed.,0,sites/km²,100,1.8729,Disturbance,Pollution,MineDensWs
Mine Density Active Mines and Mineral Plants in the US,Riparian Buffered Catchment,0.018,Density of georeferenced mines and mineral plants within the riparian mask of the local catchment.,0,sites/km²,100,0.018,Disturbance,Pollution,MineDensCatRp100
Mine Density Active Mines and Mineral Plants in the US,Riparian Buffered Watershed,0.5832,Density of georeferenced mines and mineral plants within the riparian mask of the upstream watershed.,0,sites/km²,100,0.5832,Disturbance,Pollution,MineDensWsRp100
National Anthropenic Barrier Dataset,Catchment,0.0342,Density of georeferenced dams within the local catchment (dams/square km).,29.2397660819,dams/km²,100,0.0342,Disturbance,Infrastructure,DensCat
National Anthropenic Barrier Dataset,Watershed,1.8729,Density of georeferenced dams within the total upstream watershed (dams/square km).,0.53393133643,dams/km²,100,1.8729,Disturbance,Infrastructure,NABD_DensWs
National Anthropenic Barrier Dataset,Catchment,0.0342,Mean NID storage volume of all dam reservoirs (NID_STORA in NID) within the local catchment (cubic meters/square km).,3029600,m³/km²,100,0.0342,Disturbance,Infrastructure,NABD_NIDStorM3Cat
National Anthropenic Barrier Dataset,Watershed,1.8729,Mean NID storage volume of all dam reservoirs (NID_STORA in NID) within the total upstream watershed (cubic meters/square km).,55321.8644882,m³/km²,100,1.8729,Disturbance,Infrastructure,NABD_NIDStorM3Ws
National Anthropenic Barrier Dataset,Catchment,0.0342,Mean normal storage volume of all dam reservoirs (NORM_STORA in NID) within the local catchment (cubic meters/square km).,2091866.66667,m³/km²,100,0.0342,Disturbance,Infrastructure,NABD_NrmStorM3Cat
National Anthropenic Barrier Dataset,Watershed,1.8729,Mean normal storage volume of all dam reservoirs (NORM_STORA in NID) within the total upstream watershed (cubic meters/square km).,38198.4302419,m³/km²,100,1.8729,Disturbance,Infrastructure,NABD_NrmStorM3Ws
National Atmospheric Deposition Program National Trends Network - Nitrogen Deposition,Catchment,0.0342,"Annual average of precipitation-weighted mean wet deposition for inorganic nitrogen concentration from nitrate and ammonium for year, 2008, within the local catchment.",2.81704306602632,kg/ha/yr,100,0.0342,Disturbance,Pollution,InorgNWetDep_2008Cat
National Atmospheric Deposition Program National Trends Network - Nitrogen Deposition,Watershed,1.8729,"Annual average of precipitation-weighted mean wet deposition for inorganic nitrogen concentration from nitrate and ammonium for year, 2008, within the upstream watershed.",2.81711188386833,m³/km²,100,1.8729,Disturbance,Pollution,InorgNWetDep_2008Ws
National Atmospheric Deposition Program National Trends Network - Nitrogen Deposition,Catchment,0.0342,"Annual average of precipitation-weighted mean deposition for ammonium ion concentration for year, 2008, within the local catchment.",1.78914809227105,kg/ha/yr,100,0.0342,Disturbance,Pollution,NH4_2008Cat
National Atmospheric Deposition Program National Trends Network - Nitrogen Deposition,Watershed,1.8729,"Annual average of precipitation-weighted mean deposition for ammonium ion concentration for year, 2008, within the total upstream watershed.",1.78920034523787,kg/ha/yr,100,1.8729,Disturbance,Pollution,NH4_2008Ws
National Atmospheric Deposition Program National Trends Network - Nitrogen Deposition,Catchment,0.0342,"Annual average of preciptiation-weighted mean deposition for nitrate ion concentration for year, 2008, within the local catchment.",6.33307504652632,kg/ha/yr,100,0.0342,Disturbance,Pollution,NO3_2008Cat
National Atmospheric Deposition Program National Trends Network - Nitrogen Deposition,Watershed,1.8729,"Annual average of preciptiation-weighted mean deposition for nitrate ion concentration for year, 2008, within the total upstream watershed.",6.33320069461797,kg/ha/yr,100,1.8729,Disturbance,Pollution,NO3_2008Ws
National Atmospheric Deposition Program National Trends Network - Nitrogen Deposition,Catchment,0.0342,"Annual average of precipitation-weighted mean deposition for average sulfur and nitrogen concentration for year, 2008, within the local catchment.",418.053802489474,kg/ha/yr,100,0.0342,Disturbance,Pollution,SN_2008Cat
National Atmospheric Deposition Program National Trends Network - Nitrogen Deposition,Watershed,1.8729,"Annual average of precipitation-weighted mean deposition for average sulfur and nitrogen concentration for year, 2008, within the total upstream watershed.",418.06348000865,kg/ha/yr,100,1.8729,Disturbance,Pollution,SN_2008Ws
2006 National Land Cover Database,Catchment,0.0342,"Percentage of the local catchment area classified as area of bedrock, desert pavement, scarps, talus, slides, volcanic materical, glacial debris, sand dunes, strip mines, gravel pits, and other accumulations of earthen material.",0,%,100,0.0342,Natural,Land Cover,PctBl2006Cat
2006 National Land Cover Database,Watershed,1.8729,"Percentage of the upstream watershed area classified as area of bedrock, desert pavement, scarps, talus, slides, volcanic materical, glacial debris, sand dunes, strip mines, gravel pits, and other accumulations of earthen material.",0.480538202787122,%,100,1.8729,Natural,Land Cover,PctBl2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.018,"Percentage of the local catchment classified as area of bedrock, desert pavement, scarps, talus, slides, volcanic materical, glacial debris, sand dunes, strip mines, gravel pits, and other accumulations of earthen material within a 100-m wide buffer of the NHD stream lines.",0,%,100,0.018,Natural,Land Cover,PctBl2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,0.5832,"Percentage of the upstream watershed classified as area of bedrock, desert pavement, scarps, talus, slides, volcanic materical, glacial debris, sand dunes, strip mines, gravel pits, and other accumulations of earthen material within a 100-m wide buffer of the NHD stream lines.",0.154320987654321,%,100,0.5832,Natural,Land Cover,PctBl2006WsRp100
2006 National Land Cover Database,Catchment,0.0342,Percentage of the local catchment area classified as evergreen forest land cover.,18.4210526315789,%,100,0.0342,Natural,Land Cover,PctConif2006Cat
2006 National Land Cover Database,Watershed,1.8729,Percentage of the upstream watershed area classified as evergreen forest land cover.,22.4411340701586,%,100,1.8729,Natural,Land Cover,PctConif2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.018,Percentage of the local catchment classified as evergreen forest land cover within a 100-m wide buffer of the NHD stream lines.,25,%,100,0.018,Natural,Land Cover,PctConif2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,0.5832,Percentage of the upstream watershed classified as evergreen forest land cover within a 100-m wide buffer of the NHD stream lines.,25,%,100,0.5832,Natural,Land Cover,PctConif2006WsRp100
2006 National Land Cover Database,Catchment,0.0342,Percentage of the local catchment area classified as row crop land use.,0,%,100,0.0342,Disturbance,Agriculture,PctCrop2006Cat
2006 National Land Cover Database,Watershed,1.8729,Percentage of the upstream watershed area classified as row crop land use.,0,%,100,1.8729,Disturbance,Agriculture,PctCrop2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.018,Percentage of the local catchment classified as crop land use within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.018,Disturbance,Agriculture,PctCrop2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,0.5832,Percentage of the upstream watershed classified as crop land use within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.5832,Disturbance,Agriculture,PctCrop2006WsRp100
2006 National Land Cover Database,Catchment,0.0342,Percentage of the local catchment area classified as deciduous forest land cover.,0,%,100,0.0342,Natural,Land Cover,PctDecid2006Cat
2006 National Land Cover Database,Watershed,1.8729,Percentage of the upstream watershed area classified as deciduous forest land cover.,11.8692936088419,%,100,1.8729,Natural,Land Cover,PctDecid2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.018,Percentage of the local catchment classified as deciduous forest land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.018,Natural,Land Cover,PctDecid2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,0.5832,Percentage of the upstream watershed classified as deciduous forest land cover within a 100-m wide buffer of the NHD stream lines.,24.8456790123457,%,100,0.5832,Natural,Land Cover,PctDecid2006WsRp100
2006 National Land Cover Database,Catchment,0.0342,Percentage of the local catchment area classified as grassland/herbaceous land cover.,28.9473684210526,%,100,0.0342,Natural,Land Cover,PctGrs2006Cat
2006 National Land Cover Database,Watershed,1.8729,Percentage of the upstream watershed area classified as grassland/herbaceous land cover.,1.10523786641038,%,100,1.8729,Natural,Land Cover,PctGrs2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.018,Percentage of the local catchment classified as grassland/herbaceous land cover within a 100-m wide buffer of the NHD stream lines.,45,%,100,0.018,Natural,Land Cover,PctGrs2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,0.5832,Percentage of the upstream watershed classified as grassland/herbaceous land cover within a 100-m wide buffer of the NHD stream lines.,3.08641975308642,%,100,0.5832,Natural,Land Cover,PctGrs2006WsRp100
2006 National Land Cover Database,Catchment,0.0342,Percentage of the local catchment area classified as pasture/hay land use.,5.26315789473684,%,100,0.0342,Disturbance,Agriculture,PctHay2006Cat
2006 National Land Cover Database,Watershed,1.8729,Percentage of the upstream watershed area classified as pasture/hay land use.,46.3238827486785,%,100,1.8729,Disturbance,Agriculture,PctHay2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.018,Percentage of the local catchment classified as pasture/hay land use within a 100-m wide buffer of the NHD stream lines.,10,%,100,0.018,Disturbance,Agriculture,PctHay2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,0.5832,Percentage of the upstream watershed classified as pasture/hay land use within a 100-m wide buffer of the NHD stream lines.,28.7037037037037,%,100,0.5832,Disturbance,Agriculture,PctHay2006WsRp100
2006 National Land Cover Database,Catchment,0.0342,Percentage of the local catchment area classified as herbaceous wetland land cover.,0,%,100,0.0342,Natural,Land Cover,PctHbWet2006Cat
2006 National Land Cover Database,Watershed,1.8729,Percentage of the upstream watershed area classified as herbaceous wetland land cover.,0,%,100,1.8729,Natural,Land Cover,PctHbWet2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.018,Percentage of the local catchment classified as emergent herbaceous wetland land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.018,Natural,Land Cover,PctHbWet2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,0.5832,Percentage of the upstream watershed classified as emergent herbaceous wetland land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.5832,Natural,Land Cover,PctHbWet2006WsRp100
2006 National Land Cover Database,Catchment,0.0342,Percentage of the local catchment area classified as ice/snow land cover.,0,%,100,0.0342,Natural,Land Cover,PctIce2006Cat
2006 National Land Cover Database,Watershed,1.8729,Percentage of the upstream watershed area classified as ice/snow land cover.,0,%,100,1.8729,Natural,Land Cover,PctIce2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.018,Percentage of the local catchment classified as ice/snow land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.018,Natural,Land Cover,PctIce2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,0.5832,Percentage of the upstream watershed classified as ice/snow land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.5832,Natural,Land Cover,PctIce2006WsRp100
2006 National Land Cover Database,Catchment,0.0342,Percentage of the local catchment area classified as mixed deciduous/evergreen forest land cover.,0,%,100,0.0342,Natural,Land Cover,PctMxFst2006Cat
