US EPA Office of Water Watershed Report,,,,,,,,,,
StreamCat Summary for Catchment Feature ID 21711740,,,,,,,,,,
Data extracted from StreamCat as of March 17 2017,,,,,,,,,,
More information on the StreamCat dataset at https://www.epa.gov/national-aquatic-resource-surveys/streamcat,,,,,,,,,,
StreamCat Search Criteria:,,,,,,,,,,
   o Area of Interest: CATCHMENT/WATERSHED; RIPARIAN BUFFER (100M),,,,,,,,,,
   o Landscape Class: DISTURBANCE; NATURAL,,,,,,,,,,
   o Landscape Metric Type: AGRICULTURE; CLIMATE; DISTURBANCE; HYDROLOGY; INFRASTRUCTURE; LAND COVER; LITHOLOGY; MINES; POLLUTION; RIPARIAN; SOILS; TOPOGRAPHY; URBAN; WETNESS,,,,,,,,,,
 ,,,,,,,,,,
Landscape Layer,Area of Interest (AOI),AOI Size (km²),Metric Description,Metric Value,Metric Unit of Measure,AOI Percent Covered,AOI Covered Size (km²),Landscape Metric Class,Landscape Metric Type,"Source Table Name,"
Riparian Buffer Forest Loss By Year 2001 to 2013,Riparian Buffered Catchment,0.036,Percent of forest loss detected primarily in the year 2010 within the riparian mask of the local catchment.,0,%,100,0.036,Disturbance,Riparian,PctFrstLoss2010CatRp100
Riparian Buffer Forest Loss By Year 2001 to 2013,Riparian Buffered Watershed,0.4833,Percent of forest loss detected primarily in the year 2010 within the riparian mask of the total upstream watershed.,0,%,100,0.4833,Disturbance,Riparian,PctFrstLoss2010WsRp100
Forest Loss By Year 2001 to 2013,Catchment,0.0657,Percent of forest loss detected primarily in the year 2011 within the local catchment.,0,%,100,0.0657,Disturbance,Disturbance,PctFrstLoss2011Cat
Forest Loss By Year 2001 to 2013,Watershed,1.4004,Percent of forest loss detected primarily in the year 2011 within the total upstream watershed.,0,%,100,1.4004,Disturbance,Disturbance,PctFrstLoss2011Ws
Riparian Buffer Forest Loss By Year 2001 to 2013,Riparian Buffered Catchment,0.036,Percent of forest loss detected primarily in the year 2011 within the riparian mask of the local catchment.,0,%,100,0.036,Disturbance,Riparian,PctFrstLoss2011CatRp100
Riparian Buffer Forest Loss By Year 2001 to 2013,Riparian Buffered Watershed,0.4833,Percent of forest loss detected primarily in the year 2011 within the riparian mask of the total upstream watershed.,0,%,100,0.4833,Disturbance,Riparian,PctFrstLoss2011WsRp100
Forest Loss By Year 2001 to 2013,Catchment,0.0657,Percent of forest loss detected primarily in the year 2012 within the local catchment.,0,%,100,0.0657,Disturbance,Disturbance,PctFrstLoss2012Cat
Forest Loss By Year 2001 to 2013,Watershed,1.4004,Percent of forest loss detected primarily in the year 2012 within the total upstream watershed.,2.44215938303,%,100,1.4004,Disturbance,Disturbance,PctFrstLoss2012Ws
Riparian Buffer Forest Loss By Year 2001 to 2013,Riparian Buffered Catchment,0.036,Percent of forest loss detected primarily in the year 2012 within the riparian mask of the local catchment.,0,%,100,0.036,Disturbance,Riparian,PctFrstLoss2012CatRp100
Riparian Buffer Forest Loss By Year 2001 to 2013,Riparian Buffered Watershed,0.4833,Percent of forest loss detected primarily in the year 2012 within the riparian mask of the total upstream watershed.,1.86219739292365,%,100,0.4833,Disturbance,Riparian,PctFrstLoss2012WsRp100
Forest Loss By Year 2001 to 2013,Catchment,0.0657,Percent of forest loss detected primarily in the year 2013 within the local catchment.,5.47945205479,%,100,0.0657,Disturbance,Disturbance,PctFrstLoss2013Cat
Forest Loss By Year 2001 to 2013,Watershed,1.4004,Percent of forest loss detected primarily in the year 2013 within the total upstream watershed.,2.69922879177,%,100,1.4004,Disturbance,Disturbance,PctFrstLoss2013Ws
Riparian Buffer Forest Loss By Year 2001 to 2013,Riparian Buffered Catchment,0.036,Percent of forest loss detected primarily in the year 2013 within the riparian mask of the local catchment.,10,%,100,0.036,Disturbance,Riparian,PctFrstLoss2013CatRp100
Riparian Buffer Forest Loss By Year 2001 to 2013,Riparian Buffered Watershed,0.4833,Percent of forest loss detected primarily in the year 2013 within the riparian mask of the total upstream watershed.,4.84171322160149,%,100,0.4833,Disturbance,Riparian,PctFrstLoss2013WsRp100
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Catchment,0.0657,"Lithological aluminum oxide content in surface or near surface geology, expressed as a percentage within the local catchment.",13.5605201459863,%,100,0.0657,Natural,Lithology,Al2O3Cat
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Watershed,1.4004,"Lithological aluminum oxide content in surface or near surface geology, expressed as a percentage within the total upstream watershed.",13.2159616359255,%,100,1.4004,Natural,Lithology,Al2O3Ws
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Catchment,0.0657,"Lithological calcium oxide content in surface or near surface geology, expressed as a percentage within the local catchment.",1.24780846295342,%,100,0.0657,Natural,Lithology,CaOCat
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Watershed,1.4004,"Lithological calcium oxide content in surface or near surface geology, expressed as a percentage within the total upstream watershed.",1.17588632847044,%,100,1.4004,Natural,Lithology,CaOWs
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Catchment,0.0657,"Lithological ferric oxide content in surface or near surface geology, expressed as a percentage within the local catchment.",3.07245951156164,%,100,0.0657,Natural,Lithology,Fe2O3Cat
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Watershed,1.4004,"Lithological ferric oxide content in surface or near surface geology, expressed as a percentage within the total upstream watershed.",5.25341522800771,%,100,1.4004,Natural,Lithology,Fe2O3Ws
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Catchment,0.0657,"Lithological potassium oxide content in surface or near surface geology, expressed as a percentage within the local catchment.",3.894101574,%,100,0.0657,Natural,Lithology,K2OCat
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Watershed,1.4004,"Lithological potassium oxide content in surface or near surface geology, expressed as a percentage within the total upstream watershed.",2.90293382525707,%,100,1.4004,Natural,Lithology,K2OWs
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Catchment,0.0657,"Lithological magnesium oxide content in surface or near surface geology, expressed as a percentage within the local catchment.",0.945924902615069,%,100,0.0657,Natural,Lithology,MgOCat
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Watershed,1.4004,"Lithological magnesium oxide content in surface or near surface geology, expressed as a percentage within the total upstream watershed.",1.91915739486504,%,100,1.4004,Natural,Lithology,MgOWs
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Catchment,0.0657,"Lithological sodium oxide content in surface or near surface geology, expressed as a percentage within the local catchment.",2.79505425283562,%,100,0.0657,Natural,Lithology,Na2OCat
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Watershed,1.4004,"Lithological sodium oxide content in surface or near surface geology, expressed as a percentage within the total upstream watershed.",1.80644429327764,%,100,1.4004,Natural,Lithology,Na2OWs
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Catchment,0.0657,"Lithological phosphorus pentoxide content in surface or near surface geology, expressed as a percentage within the local catchment.",0.082862191004247,%,100,0.0657,Natural,Lithology,P2O5Cat
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Watershed,1.4004,"Lithological phosphorus pentoxide content in surface or near surface geology, expressed as a percentage within the total upstream watershed.",0.113311146565553,%,100,1.4004,Natural,Lithology,P2O5Ws
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Catchment,0.0657,"Lithological sulfur content in surface or near surface geology, expressed as a percentage within the local catchment.",0.021853958881644,%,100,0.0657,Natural,Lithology,SCat
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Watershed,1.4004,"Lithological sulfur content in surface or near surface geology, expressed as a percentage within the total upstream watershed.",0.038510116349936,%,100,1.4004,Natural,Lithology,SWs
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Catchment,0.0657,"Lithological silicon dioxide content in surface or near surface geology, expressed as a percentage within the local catchment.",71.0458804613699,%,100,0.0657,Natural,Lithology,SiO2Cat
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Watershed,1.4004,"Lithological silicon dioxide content in surface or near surface geology, expressed as a percentage within the total upstream watershed.",66.5896908187661,%,100,1.4004,Natural,Lithology,SiO2Ws
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Catchment,0.0657,"Lithological nitrogen content in surface or near surface geology, expressed as a percentage within the local catchment.",0.013530739921164,%,100,0.0657,Natural,Lithology,NCat
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Watershed,1.4004,"Lithological nitrogen content in surface or near surface geology, expressed as a percentage within the total upstream watershed.",0.024377044061954,%,100,1.4004,Natural,Lithology,NWs
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Catchment,0.0657,"Hydraulic conductivity (in micrometers per second) of surface or near surface geology, within the local catchment.",0.054233655840822,%,100,0.0657,Natural,Lithology,HydrlCondCat
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Watershed,1.4004,"Hydraulic conductivity (in micrometers per second) of surface or near surface geology, within the total upstream watershed.",0.146361385525064,%,100,1.4004,Natural,Lithology,HydrlCondWs
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Catchment,0.0657,"Compressive strength, measured as uniaxial compressive strength (in megaPascals) of surface or near surface geology, within the local catchment",141.648737868493,%,100,0.0657,Natural,Lithology,CompStrgthCat
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Watershed,1.4004,"Compressive strength, measured as uniaxial compressive strength (in megaPascals) of surface or near surface geology, within the total upstream watershed",122.135014904242,%,100,1.4004,Natural,Lithology,CompStrgthWs
2006 National Land Cover Database Impervious Surfaces,Catchment,0.0657,Mean imperviousness of anthropogenic surfaces within catchment.,0,%,100,0.0657,Disturbance,Infrastructure,PctImp2006Cat
2006 National Land Cover Database Impervious Surfaces,Watershed,1.4004,Mean imperviousness of anthropogenic surfaces within watershed.,2.08033419023,%,100,1.4004,Disturbance,Infrastructure,PctImp2006Ws
2006 National Land Cover Database Impervious Surfaces,Riparian Buffered Catchment,0.036,Mean imperviousness of anthropogenic surfaces within catchment and within a 100-m buffer of NHD stream lines.,0,%,100,0.036,Disturbance,Infrastructure,PctImp2006CatRp100
2006 National Land Cover Database Impervious Surfaces,Riparian Buffered Watershed,0.4833,Mean imperviousness of anthropogenic surfaces within watershed and within a 100-m buffer of NHD stream lines.,2.32588454376164,%,100,0.4833,Disturbance,Infrastructure,PctImp2006WsRp100
Soil Erodibility (KFFACT),Catchment,0.0657,Mean agricultural surface soil erodibility factor adjusted within the local catchment.,0.025205479452055,,100,0.0657,Natural,Soils,AgKffactCat
Soil Erodibility (KFFACT),Watershed,1.4004,Mean agricultural surface soil erodibility factor adjusted within the total upstream watershed.,0.122095115681234,,100,1.4004,Natural,Soils,AgKffactWs
Soil Erodibility (KFFACT),Catchment,0.0657,Mean surface soil erodibility factor adjusted within the local catchment.,0.23,,100,0.0657,Natural,Soils,KffactCat
Soil Erodibility (KFFACT),Watershed,1.4004,Mean surface soil erodibility factor adjusted within the total upstream watershed.,0.23,,100,1.4004,Natural,Soils,KffactWs
Surficial Lithology,Catchment,0.0657,Percentage of catchment area classified as lithology type: alkaline intrusive volcanic rock.,0,%,100,0.0657,Natural,Lithology,PctAlkIntruVolCat
Surficial Lithology,Watershed,1.4004,Percentage of watershed area classified as as lithology type: alkaline intrusive volcanic rock.,0,%,100,1.4004,Natural,Lithology,PctAlkIntruVolWs
Surficial Lithology,Catchment,0.0657,Percentage of catchment area classified as lithology type: alluvium and fine-textured coastal zone sediment.,0,%,100,0.0657,Natural,Lithology,PctAlluvCoastCat
Surficial Lithology,Watershed,1.4004,Percentage of watershed area classified as as lithology type: alluvium and fine-textured coastal zone sediment.,0,%,100,1.4004,Natural,Lithology,PctAlluvCoastWs
Surficial Lithology,Catchment,0.0657,Percentage of catchment area classified as lithology type: carbonate residual material.,0,%,100,0.0657,Natural,Lithology,PctCarbResidCat
Surficial Lithology,Watershed,1.4004,Percentage of watershed area classified as as lithology type: carbonate residual material.,0,%,100,1.4004,Natural,Lithology,PctCarbResidWs
Surficial Lithology,Catchment,0.0657,"Percentage of catchment area classified as lithology type: coastal zone sediment, coarse-textured.",0,%,100,0.0657,Natural,Lithology,PctCoastCrsCat
Surficial Lithology,Watershed,1.4004,"Percentage of watershed area classified as as lithology type: coastal zone sediment, coarse-textured.",0,%,100,1.4004,Natural,Lithology,PctCoastCrsWs
Surficial Lithology,Catchment,0.0657,Percentage of catchment area classified as lithology type: colluvial sediment.,0,%,100,0.0657,Natural,Lithology,PctColluvSedCat
Surficial Lithology,Watershed,1.4004,Percentage of watershed area classified as as lithology type: colluvial sediment.,0,%,100,1.4004,Natural,Lithology,PctColluvSedWs
Surficial Lithology,Catchment,0.0657,"Percentage of catchment area classified as lithology type: eolian sediment, coarse-textured (sand dunes).",0,%,100,0.0657,Natural,Lithology,PctEolCrsCat
Surficial Lithology,Watershed,1.4004,"Percentage of watershed area classified as as lithology type: eolian sediment, coarse-textured (sand dunes).",0,%,100,1.4004,Natural,Lithology,PctEolCrsWs
Surficial Lithology,Catchment,0.0657,"Percentage of catchment area classified as lithology type: eolian sediment, fine-textured (glacial loess).",0,%,100,0.0657,Natural,Lithology,PctEolFineCat
Surficial Lithology,Watershed,1.4004,"Percentage of watershed area classified as as lithology type: eolian sediment, fine-textured (glacial loess).",0,%,100,1.4004,Natural,Lithology,PctEolFineWs
Surficial Lithology,Catchment,0.0657,Percentage of catchment area classified as lithology type: extrusive volcanic rock.,0,%,100,0.0657,Natural,Lithology,PctExtruVolCat
Surficial Lithology,Watershed,1.4004,Percentage of watershed area classified as as lithology type: extrusive volcanic rock.,0,%,100,1.4004,Natural,Lithology,PctExtruVolWs
Surficial Lithology,Catchment,0.0657,"Percentage of catchment area classified as lithology type: glacial outwash and glacial lake sediment, coarse-textured.",0,%,100,0.0657,Natural,Lithology,PctGlacLakeCrsCat
Surficial Lithology,Watershed,1.4004,"Percentage of watershed area classified as as lithology type: glacial outwash and glacial lake sediment, coarse-textured.",0,%,100,1.4004,Natural,Lithology,PctGlacLakeCrsWs
Surficial Lithology,Catchment,0.0657,"Percentage of catchment area classified as lithology type: glacial lake sediment, fine-textured.",0,%,100,0.0657,Natural,Lithology,PctGlacLakeFineCat
Surficial Lithology,Watershed,1.4004,"Percentage of watershed area classified as as lithology type: glacial lake sediment, fine-textured.",0,%,100,1.4004,Natural,Lithology,PctGlacLakeFineWs
Surficial Lithology,Catchment,0.0657,"Percentage of catchment area classified as lithology type: glacial till, clayey.",0,%,100,0.0657,Natural,Lithology,PctGlacTilClayCat
Surficial Lithology,Watershed,1.4004,"Percentage of watershed area classified as as lithology type: glacial till, clayey.",0,%,100,1.4004,Natural,Lithology,PctGlacTilClayWs
Surficial Lithology,Catchment,0.0657,"Percentage of catchment area classified as lithology type: glacial till, coarse-textured.",0,%,100,0.0657,Natural,Lithology,PctGlacTilCrsCat
Surficial Lithology,Watershed,1.4004,"Percentage of watershed area classified as as lithology type: glacial till, coarse-textured.",0,%,100,1.4004,Natural,Lithology,PctGlacTilCrsWs
Surficial Lithology,Catchment,0.0657,"Percentage of catchment area classified as lithology type: glacial till, loamy.",0,%,100,0.0657,Natural,Lithology,PctGlacTilLoamCat
Surficial Lithology,Watershed,1.4004,"Percentage of watershed area classified as as lithology type: glacial till, loamy.",0,%,100,1.4004,Natural,Lithology,PctGlacTilLoamWs
Surficial Lithology,Catchment,0.0657,"Percentage of catchment area classified as lithology type: hydric, peat and muck.",0,%,100,0.0657,Natural,Lithology,PctHydricCat
Surficial Lithology,Watershed,1.4004,"Percentage of watershed area classified as as lithology type: hydric, peat and muck.",0,%,100,1.4004,Natural,Lithology,PctHydricWs
Surficial Lithology,Catchment,0.0657,Percentage of catchment area classified as lithology type: non-carbonate residual material.,100,%,100,0.0657,Natural,Lithology,PctNonCarbResidCat
Surficial Lithology,Watershed,1.4004,Percentage of watershed area classified as as lithology type: non-carbonate residual material.,100,%,100,1.4004,Natural,Lithology,PctNonCarbResidWs
Surficial Lithology,Catchment,0.0657,Percentage of catchment area classified as lithology type: saline like sediment.,0,%,100,0.0657,Natural,Lithology,PctSalLakeCat
Surficial Lithology,Watershed,1.4004,Percentage of watershed area classified as as lithology type: saline like sediment.,0,%,100,1.4004,Natural,Lithology,PctSalLakeWs
Surficial Lithology,Catchment,0.0657,Percentage of catchment area classified as lithology type: silicic residual material.,0,%,100,0.0657,Natural,Lithology,PctSilicicCat
Surficial Lithology,Watershed,1.4004,Percentage of watershed area classified as as lithology type: silicic residual material.,0,%,100,1.4004,Natural,Lithology,PctSilicicWs
Surficial Lithology,Catchment,0.0657,Percentage of catchment area classified as lithology type: water.,0,%,100,0.0657,Natural,Lithology,PctWaterCat
Surficial Lithology,Watershed,1.4004,Percentage of watershed area classified as as lithology type: water,0,%,100,1.4004,Natural,Lithology,PctWaterWs
Mine Density Active Mines and Mineral Plants in the US,Catchment,0.0657,Density of georeferenced mines and mineral plants within the local catchment.,0,sites/km²,100,0.0657,Disturbance,Pollution,MineDensCat
Mine Density Active Mines and Mineral Plants in the US,Watershed,1.4004,Density of georeferenced mines and mineral plants within the upstream watershed.,0,sites/km²,100,1.4004,Disturbance,Pollution,MineDensWs
Mine Density Active Mines and Mineral Plants in the US,Riparian Buffered Catchment,0.036,Density of georeferenced mines and mineral plants within the riparian mask of the local catchment.,0,sites/km²,100,0.036,Disturbance,Pollution,MineDensCatRp100
Mine Density Active Mines and Mineral Plants in the US,Riparian Buffered Watershed,0.4833,Density of georeferenced mines and mineral plants within the riparian mask of the upstream watershed.,0,sites/km²,100,0.4833,Disturbance,Pollution,MineDensWsRp100
National Anthropenic Barrier Dataset,Catchment,0.0657,Density of georeferenced dams within the local catchment (dams/square km).,0,dams/km²,100,0.0657,Disturbance,Infrastructure,DensCat
National Anthropenic Barrier Dataset,Watershed,1.4004,Density of georeferenced dams within the total upstream watershed (dams/square km).,0,dams/km²,100,1.4004,Disturbance,Infrastructure,NABD_DensWs
National Anthropenic Barrier Dataset,Catchment,0.0657,Mean NID storage volume of all dam reservoirs (NID_STORA in NID) within the local catchment (cubic meters/square km).,0,m³/km²,100,0.0657,Disturbance,Infrastructure,NABD_NIDStorM3Cat
National Anthropenic Barrier Dataset,Watershed,1.4004,Mean NID storage volume of all dam reservoirs (NID_STORA in NID) within the total upstream watershed (cubic meters/square km).,0,m³/km²,100,1.4004,Disturbance,Infrastructure,NABD_NIDStorM3Ws
National Anthropenic Barrier Dataset,Catchment,0.0657,Mean normal storage volume of all dam reservoirs (NORM_STORA in NID) within the local catchment (cubic meters/square km).,0,m³/km²,100,0.0657,Disturbance,Infrastructure,NABD_NrmStorM3Cat
National Anthropenic Barrier Dataset,Watershed,1.4004,Mean normal storage volume of all dam reservoirs (NORM_STORA in NID) within the total upstream watershed (cubic meters/square km).,0,m³/km²,100,1.4004,Disturbance,Infrastructure,NABD_NrmStorM3Ws
National Atmospheric Deposition Program National Trends Network - Nitrogen Deposition,Catchment,0.0657,"Annual average of precipitation-weighted mean wet deposition for inorganic nitrogen concentration from nitrate and ammonium for year, 2008, within the local catchment.",2.8170430660274,kg/ha/yr,100,0.0657,Disturbance,Pollution,InorgNWetDep_2008Cat
National Atmospheric Deposition Program National Trends Network - Nitrogen Deposition,Watershed,1.4004,"Annual average of precipitation-weighted mean wet deposition for inorganic nitrogen concentration from nitrate and ammonium for year, 2008, within the upstream watershed.",2.81713510325835,m³/km²,100,1.4004,Disturbance,Pollution,InorgNWetDep_2008Ws
National Atmospheric Deposition Program National Trends Network - Nitrogen Deposition,Catchment,0.0657,"Annual average of precipitation-weighted mean deposition for ammonium ion concentration for year, 2008, within the local catchment.",1.78914809227397,kg/ha/yr,100,0.0657,Disturbance,Pollution,NH4_2008Cat
National Atmospheric Deposition Program National Trends Network - Nitrogen Deposition,Watershed,1.4004,"Annual average of precipitation-weighted mean deposition for ammonium ion concentration for year, 2008, within the total upstream watershed.",1.78921797557841,kg/ha/yr,100,1.4004,Disturbance,Pollution,NH4_2008Ws
National Atmospheric Deposition Program National Trends Network - Nitrogen Deposition,Catchment,0.0657,"Annual average of preciptiation-weighted mean deposition for nitrate ion concentration for year, 2008, within the local catchment.",6.33307504653425,kg/ha/yr,100,0.0657,Disturbance,Pollution,NO3_2008Cat
National Atmospheric Deposition Program National Trends Network - Nitrogen Deposition,Watershed,1.4004,"Annual average of preciptiation-weighted mean deposition for nitrate ion concentration for year, 2008, within the total upstream watershed.",6.33324308873393,kg/ha/yr,100,1.4004,Disturbance,Pollution,NO3_2008Ws
National Atmospheric Deposition Program National Trends Network - Nitrogen Deposition,Catchment,0.0657,"Annual average of precipitation-weighted mean deposition for average sulfur and nitrogen concentration for year, 2008, within the local catchment.",418.053802490411,kg/ha/yr,100,0.0657,Disturbance,Pollution,SN_2008Cat
National Atmospheric Deposition Program National Trends Network - Nitrogen Deposition,Watershed,1.4004,"Annual average of precipitation-weighted mean deposition for average sulfur and nitrogen concentration for year, 2008, within the total upstream watershed.",418.066745238432,kg/ha/yr,100,1.4004,Disturbance,Pollution,SN_2008Ws
2006 National Land Cover Database,Catchment,0.0657,"Percentage of the local catchment area classified as area of bedrock, desert pavement, scarps, talus, slides, volcanic materical, glacial debris, sand dunes, strip mines, gravel pits, and other accumulations of earthen material.",0,%,100,0.0657,Natural,Land Cover,PctBl2006Cat
2006 National Land Cover Database,Watershed,1.4004,"Percentage of the upstream watershed area classified as area of bedrock, desert pavement, scarps, talus, slides, volcanic materical, glacial debris, sand dunes, strip mines, gravel pits, and other accumulations of earthen material.",0.6426735218509,%,100,1.4004,Natural,Land Cover,PctBl2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.036,"Percentage of the local catchment classified as area of bedrock, desert pavement, scarps, talus, slides, volcanic materical, glacial debris, sand dunes, strip mines, gravel pits, and other accumulations of earthen material within a 100-m wide buffer of the NHD stream lines.",0,%,100,0.036,Natural,Land Cover,PctBl2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,0.4833,"Percentage of the upstream watershed classified as area of bedrock, desert pavement, scarps, talus, slides, volcanic materical, glacial debris, sand dunes, strip mines, gravel pits, and other accumulations of earthen material within a 100-m wide buffer of the NHD stream lines.",0.186219739292365,%,100,0.4833,Natural,Land Cover,PctBl2006WsRp100
2006 National Land Cover Database,Catchment,0.0657,Percentage of the local catchment area classified as evergreen forest land cover.,63.013698630137,%,100,0.0657,Natural,Land Cover,PctConif2006Cat
2006 National Land Cover Database,Watershed,1.4004,Percentage of the upstream watershed area classified as evergreen forest land cover.,15.2313624678663,%,100,1.4004,Natural,Land Cover,PctConif2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.036,Percentage of the local catchment classified as evergreen forest land cover within a 100-m wide buffer of the NHD stream lines.,75,%,100,0.036,Natural,Land Cover,PctConif2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,0.4833,Percentage of the upstream watershed classified as evergreen forest land cover within a 100-m wide buffer of the NHD stream lines.,21.0428305400372,%,100,0.4833,Natural,Land Cover,PctConif2006WsRp100
2006 National Land Cover Database,Catchment,0.0657,Percentage of the local catchment area classified as row crop land use.,0,%,100,0.0657,Disturbance,Agriculture,PctCrop2006Cat
2006 National Land Cover Database,Watershed,1.4004,Percentage of the upstream watershed area classified as row crop land use.,0,%,100,1.4004,Disturbance,Agriculture,PctCrop2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.036,Percentage of the local catchment classified as crop land use within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.036,Disturbance,Agriculture,PctCrop2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,0.4833,Percentage of the upstream watershed classified as crop land use within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.4833,Disturbance,Agriculture,PctCrop2006WsRp100
2006 National Land Cover Database,Catchment,0.0657,Percentage of the local catchment area classified as deciduous forest land cover.,10.958904109589,%,100,0.0657,Natural,Land Cover,PctDecid2006Cat
2006 National Land Cover Database,Watershed,1.4004,Percentage of the upstream watershed area classified as deciduous forest land cover.,12.853470437018,%,100,1.4004,Natural,Land Cover,PctDecid2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.036,Percentage of the local catchment classified as deciduous forest land cover within a 100-m wide buffer of the NHD stream lines.,20,%,100,0.036,Natural,Land Cover,PctDecid2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,0.4833,Percentage of the upstream watershed classified as deciduous forest land cover within a 100-m wide buffer of the NHD stream lines.,23.6499068901304,%,100,0.4833,Natural,Land Cover,PctDecid2006WsRp100
2006 National Land Cover Database,Catchment,0.0657,Percentage of the local catchment area classified as grassland/herbaceous land cover.,2.73972602739726,%,100,0.0657,Natural,Land Cover,PctGrs2006Cat
2006 National Land Cover Database,Watershed,1.4004,Percentage of the upstream watershed area classified as grassland/herbaceous land cover.,0.51413881748072,%,100,1.4004,Natural,Land Cover,PctGrs2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.036,Percentage of the local catchment classified as grassland/herbaceous land cover within a 100-m wide buffer of the NHD stream lines.,5,%,100,0.036,Natural,Land Cover,PctGrs2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,0.4833,Percentage of the upstream watershed classified as grassland/herbaceous land cover within a 100-m wide buffer of the NHD stream lines.,1.30353817504655,%,100,0.4833,Natural,Land Cover,PctGrs2006WsRp100
2006 National Land Cover Database,Catchment,0.0657,Percentage of the local catchment area classified as pasture/hay land use.,10.958904109589,%,100,0.0657,Disturbance,Agriculture,PctHay2006Cat
2006 National Land Cover Database,Watershed,1.4004,Percentage of the upstream watershed area classified as pasture/hay land use.,53.0848329048843,%,100,1.4004,Disturbance,Agriculture,PctHay2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.036,Percentage of the local catchment classified as pasture/hay land use within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.036,Disturbance,Agriculture,PctHay2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,0.4833,Percentage of the upstream watershed classified as pasture/hay land use within a 100-m wide buffer of the NHD stream lines.,33.5195530726257,%,100,0.4833,Disturbance,Agriculture,PctHay2006WsRp100
2006 National Land Cover Database,Catchment,0.0657,Percentage of the local catchment area classified as herbaceous wetland land cover.,0,%,100,0.0657,Natural,Land Cover,PctHbWet2006Cat
2006 National Land Cover Database,Watershed,1.4004,Percentage of the upstream watershed area classified as herbaceous wetland land cover.,0,%,100,1.4004,Natural,Land Cover,PctHbWet2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.036,Percentage of the local catchment classified as emergent herbaceous wetland land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.036,Natural,Land Cover,PctHbWet2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,0.4833,Percentage of the upstream watershed classified as emergent herbaceous wetland land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.4833,Natural,Land Cover,PctHbWet2006WsRp100
2006 National Land Cover Database,Catchment,0.0657,Percentage of the local catchment area classified as ice/snow land cover.,0,%,100,0.0657,Natural,Land Cover,PctIce2006Cat
2006 National Land Cover Database,Watershed,1.4004,Percentage of the upstream watershed area classified as ice/snow land cover.,0,%,100,1.4004,Natural,Land Cover,PctIce2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.036,Percentage of the local catchment classified as ice/snow land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.036,Natural,Land Cover,PctIce2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,0.4833,Percentage of the upstream watershed classified as ice/snow land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.4833,Natural,Land Cover,PctIce2006WsRp100
2006 National Land Cover Database,Catchment,0.0657,Percentage of the local catchment area classified as mixed deciduous/evergreen forest land cover.,0,%,100,0.0657,Natural,Land Cover,PctMxFst2006Cat
