US EPA Office of Water Watershed Report,,,,,,,,,,
StreamCat Summary for Catchment Feature ID 21712484,,,,,,,,,,
Data extracted from StreamCat as of March 17 2017,,,,,,,,,,
More information on the StreamCat dataset at https://www.epa.gov/national-aquatic-resource-surveys/streamcat,,,,,,,,,,
StreamCat Search Criteria:,,,,,,,,,,
   o Area of Interest: CATCHMENT/WATERSHED; RIPARIAN BUFFER (100M),,,,,,,,,,
   o Landscape Class: DISTURBANCE; NATURAL,,,,,,,,,,
   o Landscape Metric Type: AGRICULTURE; CLIMATE; DISTURBANCE; HYDROLOGY; INFRASTRUCTURE; LAND COVER; LITHOLOGY; MINES; POLLUTION; RIPARIAN; SOILS; TOPOGRAPHY; URBAN; WETNESS,,,,,,,,,,
 ,,,,,,,,,,
Landscape Layer,Area of Interest (AOI),AOI Size (km²),Metric Description,Metric Value,Metric Unit of Measure,AOI Percent Covered,AOI Covered Size (km²),Landscape Metric Class,Landscape Metric Type,"Source Table Name,"
Forest Loss By Year 2001 to 2013,Watershed,9.2718,Percent of forest loss detected primarily in the year 2010 within the total upstream watershed.,0.174723354688,%,100,9.2718,Disturbance,Disturbance,PctFrstLoss2010Ws
Riparian Buffer Forest Loss By Year 2001 to 2013,Riparian Buffered Catchment,0.4248,Percent of forest loss detected primarily in the year 2010 within the riparian mask of the local catchment.,0,%,100,0.4248,Disturbance,Riparian,PctFrstLoss2010CatRp100
Riparian Buffer Forest Loss By Year 2001 to 2013,Riparian Buffered Watershed,1.5894,Percent of forest loss detected primarily in the year 2010 within the riparian mask of the total upstream watershed.,0,%,100,1.5894,Disturbance,Riparian,PctFrstLoss2010WsRp100
Forest Loss By Year 2001 to 2013,Catchment,2.2374,Percent of forest loss detected primarily in the year 2011 within the local catchment.,0,%,100,2.2374,Disturbance,Disturbance,PctFrstLoss2011Cat
Forest Loss By Year 2001 to 2013,Watershed,9.2718,Percent of forest loss detected primarily in the year 2011 within the total upstream watershed.,0.863909920404,%,100,9.2718,Disturbance,Disturbance,PctFrstLoss2011Ws
Riparian Buffer Forest Loss By Year 2001 to 2013,Riparian Buffered Catchment,0.4248,Percent of forest loss detected primarily in the year 2011 within the riparian mask of the local catchment.,0,%,100,0.4248,Disturbance,Riparian,PctFrstLoss2011CatRp100
Riparian Buffer Forest Loss By Year 2001 to 2013,Riparian Buffered Watershed,1.5894,Percent of forest loss detected primarily in the year 2011 within the riparian mask of the total upstream watershed.,0,%,100,1.5894,Disturbance,Riparian,PctFrstLoss2011WsRp100
Forest Loss By Year 2001 to 2013,Catchment,2.2374,Percent of forest loss detected primarily in the year 2012 within the local catchment.,0,%,100,2.2374,Disturbance,Disturbance,PctFrstLoss2012Cat
Forest Loss By Year 2001 to 2013,Watershed,9.2718,Percent of forest loss detected primarily in the year 2012 within the total upstream watershed.,0.174723354688,%,100,9.2718,Disturbance,Disturbance,PctFrstLoss2012Ws
Riparian Buffer Forest Loss By Year 2001 to 2013,Riparian Buffered Catchment,0.4248,Percent of forest loss detected primarily in the year 2012 within the riparian mask of the local catchment.,0,%,100,0.4248,Disturbance,Riparian,PctFrstLoss2012CatRp100
Riparian Buffer Forest Loss By Year 2001 to 2013,Riparian Buffered Watershed,1.5894,Percent of forest loss detected primarily in the year 2012 within the riparian mask of the total upstream watershed.,0,%,100,1.5894,Disturbance,Riparian,PctFrstLoss2012WsRp100
Forest Loss By Year 2001 to 2013,Catchment,2.2374,Percent of forest loss detected primarily in the year 2013 within the local catchment.,0,%,100,2.2374,Disturbance,Disturbance,PctFrstLoss2013Cat
Forest Loss By Year 2001 to 2013,Watershed,9.2718,Percent of forest loss detected primarily in the year 2013 within the total upstream watershed.,0.0194137060765,%,100,9.2718,Disturbance,Disturbance,PctFrstLoss2013Ws
Riparian Buffer Forest Loss By Year 2001 to 2013,Riparian Buffered Catchment,0.4248,Percent of forest loss detected primarily in the year 2013 within the riparian mask of the local catchment.,0,%,100,0.4248,Disturbance,Riparian,PctFrstLoss2013CatRp100
Riparian Buffer Forest Loss By Year 2001 to 2013,Riparian Buffered Watershed,1.5894,Percent of forest loss detected primarily in the year 2013 within the riparian mask of the total upstream watershed.,0,%,100,1.5894,Disturbance,Riparian,PctFrstLoss2013WsRp100
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Catchment,2.2374,"Lithological aluminum oxide content in surface or near surface geology, expressed as a percentage within the local catchment.",11.8922509122687,%,100,2.2374,Natural,Lithology,Al2O3Cat
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Watershed,9.2718,"Lithological aluminum oxide content in surface or near surface geology, expressed as a percentage within the total upstream watershed.",11.6536211296836,%,100,9.2718,Natural,Lithology,Al2O3Ws
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Catchment,2.2374,"Lithological calcium oxide content in surface or near surface geology, expressed as a percentage within the local catchment.",1.03060855749397,%,100,2.2374,Natural,Lithology,CaOCat
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Watershed,9.2718,"Lithological calcium oxide content in surface or near surface geology, expressed as a percentage within the total upstream watershed.",0.914245080471753,%,100,9.2718,Natural,Lithology,CaOWs
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Catchment,2.2374,"Lithological ferric oxide content in surface or near surface geology, expressed as a percentage within the local catchment.",6.28507029694288,%,100,2.2374,Natural,Lithology,Fe2O3Cat
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Watershed,9.2718,"Lithological ferric oxide content in surface or near surface geology, expressed as a percentage within the total upstream watershed.",6.68696654336051,%,100,9.2718,Natural,Lithology,Fe2O3Ws
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Catchment,2.2374,"Lithological potassium oxide content in surface or near surface geology, expressed as a percentage within the local catchment.",2.19178184950925,%,100,2.2374,Natural,Lithology,K2OCat
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Watershed,9.2718,"Lithological potassium oxide content in surface or near surface geology, expressed as a percentage within the total upstream watershed.",2.13518227461658,%,100,9.2718,Natural,Lithology,K2OWs
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Catchment,2.2374,"Lithological magnesium oxide content in surface or near surface geology, expressed as a percentage within the local catchment.",1.79308967905068,%,100,2.2374,Natural,Lithology,MgOCat
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Watershed,9.2718,"Lithological magnesium oxide content in surface or near surface geology, expressed as a percentage within the total upstream watershed.",1.78221738463405,%,100,9.2718,Natural,Lithology,MgOWs
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Catchment,2.2374,"Lithological sodium oxide content in surface or near surface geology, expressed as a percentage within the local catchment.",1.32525156353178,%,100,2.2374,Natural,Lithology,Na2OCat
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Watershed,9.2718,"Lithological sodium oxide content in surface or near surface geology, expressed as a percentage within the total upstream watershed.",1.1635386793244,%,100,9.2718,Natural,Lithology,Na2OWs
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Catchment,2.2374,"Lithological phosphorus pentoxide content in surface or near surface geology, expressed as a percentage within the local catchment.",0.121677155944489,%,100,2.2374,Natural,Lithology,P2O5Cat
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Watershed,9.2718,"Lithological phosphorus pentoxide content in surface or near surface geology, expressed as a percentage within the total upstream watershed.",0.121757585406717,%,100,9.2718,Natural,Lithology,P2O5Ws
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Catchment,2.2374,"Lithological sulfur content in surface or near surface geology, expressed as a percentage within the local catchment.",0.030847409008809,%,100,2.2374,Natural,Lithology,SCat
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Watershed,9.2718,"Lithological sulfur content in surface or near surface geology, expressed as a percentage within the total upstream watershed.",0.031121463389051,%,100,9.2718,Natural,Lithology,SWs
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Catchment,2.2374,"Lithological silicon dioxide content in surface or near surface geology, expressed as a percentage within the local catchment.",68.163299772325,%,100,2.2374,Natural,Lithology,SiO2Cat
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Watershed,9.2718,"Lithological silicon dioxide content in surface or near surface geology, expressed as a percentage within the total upstream watershed.",68.2352647383032,%,100,9.2718,Natural,Lithology,SiO2Ws
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Catchment,2.2374,"Lithological nitrogen content in surface or near surface geology, expressed as a percentage within the local catchment.",0.041251061506436,%,100,2.2374,Natural,Lithology,NCat
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Watershed,9.2718,"Lithological nitrogen content in surface or near surface geology, expressed as a percentage within the total upstream watershed.",0.050446016184819,%,100,9.2718,Natural,Lithology,NWs
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Catchment,2.2374,"Hydraulic conductivity (in micrometers per second) of surface or near surface geology, within the local catchment.",6.91976841053902,%,100,2.2374,Natural,Lithology,HydrlCondCat
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Watershed,9.2718,"Hydraulic conductivity (in micrometers per second) of surface or near surface geology, within the total upstream watershed.",6.2620782123277,%,100,9.2718,Natural,Lithology,HydrlCondWs
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Catchment,2.2374,"Compressive strength, measured as uniaxial compressive strength (in megaPascals) of surface or near surface geology, within the local catchment",137.323711224859,%,100,2.2374,Natural,Lithology,CompStrgthCat
Olson and Hawkins (2014) Geochemical and Geophysical Characteristics,Watershed,9.2718,"Compressive strength, measured as uniaxial compressive strength (in megaPascals) of surface or near surface geology, within the total upstream watershed",133.426027319938,%,100,9.2718,Natural,Lithology,CompStrgthWs
2006 National Land Cover Database Impervious Surfaces,Catchment,2.2374,Mean imperviousness of anthropogenic surfaces within catchment.,20.2337087691,%,100,2.2374,Disturbance,Infrastructure,PctImp2006Cat
2006 National Land Cover Database Impervious Surfaces,Watershed,9.2718,Mean imperviousness of anthropogenic surfaces within watershed.,30.85468841,%,100,9.2718,Disturbance,Infrastructure,PctImp2006Ws
2006 National Land Cover Database Impervious Surfaces,Riparian Buffered Catchment,0.4248,Mean imperviousness of anthropogenic surfaces within catchment and within a 100-m buffer of NHD stream lines.,2.65889830508475,%,100,0.4248,Disturbance,Infrastructure,PctImp2006CatRp100
2006 National Land Cover Database Impervious Surfaces,Riparian Buffered Watershed,1.5894,Mean imperviousness of anthropogenic surfaces within watershed and within a 100-m buffer of NHD stream lines.,15.6647791619479,%,100,1.5894,Disturbance,Infrastructure,PctImp2006WsRp100
Soil Erodibility (KFFACT),Catchment,2.2374,Mean agricultural surface soil erodibility factor adjusted within the local catchment.,0.024907481898632,,100,2.2374,Natural,Soils,AgKffactCat
Soil Erodibility (KFFACT),Watershed,9.2718,Mean agricultural surface soil erodibility factor adjusted within the total upstream watershed.,0.018362453892448,,100,9.2718,Natural,Soils,AgKffactWs
Soil Erodibility (KFFACT),Catchment,2.2374,Mean surface soil erodibility factor adjusted within the local catchment.,0.18,,100,2.2374,Natural,Soils,KffactCat
Soil Erodibility (KFFACT),Watershed,9.2718,Mean surface soil erodibility factor adjusted within the total upstream watershed.,0.184212774218598,,100,9.2718,Natural,Soils,KffactWs
Surficial Lithology,Catchment,2.2374,Percentage of catchment area classified as lithology type: alkaline intrusive volcanic rock.,0,%,100,2.2374,Natural,Lithology,PctAlkIntruVolCat
Surficial Lithology,Watershed,9.2718,Percentage of watershed area classified as as lithology type: alkaline intrusive volcanic rock.,0,%,100,9.2718,Natural,Lithology,PctAlkIntruVolWs
Surficial Lithology,Catchment,2.2374,Percentage of catchment area classified as lithology type: alluvium and fine-textured coastal zone sediment.,0,%,100,2.2374,Natural,Lithology,PctAlluvCoastCat
Surficial Lithology,Watershed,9.2718,Percentage of watershed area classified as as lithology type: alluvium and fine-textured coastal zone sediment.,0,%,100,9.2718,Natural,Lithology,PctAlluvCoastWs
Surficial Lithology,Catchment,2.2374,Percentage of catchment area classified as lithology type: carbonate residual material.,0,%,100,2.2374,Natural,Lithology,PctCarbResidCat
Surficial Lithology,Watershed,9.2718,Percentage of watershed area classified as as lithology type: carbonate residual material.,0,%,100,9.2718,Natural,Lithology,PctCarbResidWs
Surficial Lithology,Catchment,2.2374,"Percentage of catchment area classified as lithology type: coastal zone sediment, coarse-textured.",0,%,100,2.2374,Natural,Lithology,PctCoastCrsCat
Surficial Lithology,Watershed,9.2718,"Percentage of watershed area classified as as lithology type: coastal zone sediment, coarse-textured.",0,%,100,9.2718,Natural,Lithology,PctCoastCrsWs
Surficial Lithology,Catchment,2.2374,Percentage of catchment area classified as lithology type: colluvial sediment.,0,%,100,2.2374,Natural,Lithology,PctColluvSedCat
Surficial Lithology,Watershed,9.2718,Percentage of watershed area classified as as lithology type: colluvial sediment.,0,%,100,9.2718,Natural,Lithology,PctColluvSedWs
Surficial Lithology,Catchment,2.2374,"Percentage of catchment area classified as lithology type: eolian sediment, coarse-textured (sand dunes).",0,%,100,2.2374,Natural,Lithology,PctEolCrsCat
Surficial Lithology,Watershed,9.2718,"Percentage of watershed area classified as as lithology type: eolian sediment, coarse-textured (sand dunes).",0,%,100,9.2718,Natural,Lithology,PctEolCrsWs
Surficial Lithology,Catchment,2.2374,"Percentage of catchment area classified as lithology type: eolian sediment, fine-textured (glacial loess).",0,%,100,2.2374,Natural,Lithology,PctEolFineCat
Surficial Lithology,Watershed,9.2718,"Percentage of watershed area classified as as lithology type: eolian sediment, fine-textured (glacial loess).",0,%,100,9.2718,Natural,Lithology,PctEolFineWs
Surficial Lithology,Catchment,2.2374,Percentage of catchment area classified as lithology type: extrusive volcanic rock.,0,%,100,2.2374,Natural,Lithology,PctExtruVolCat
Surficial Lithology,Watershed,9.2718,Percentage of watershed area classified as as lithology type: extrusive volcanic rock.,0,%,100,9.2718,Natural,Lithology,PctExtruVolWs
Surficial Lithology,Catchment,2.2374,"Percentage of catchment area classified as lithology type: glacial outwash and glacial lake sediment, coarse-textured.",0,%,100,2.2374,Natural,Lithology,PctGlacLakeCrsCat
Surficial Lithology,Watershed,9.2718,"Percentage of watershed area classified as as lithology type: glacial outwash and glacial lake sediment, coarse-textured.",0,%,100,9.2718,Natural,Lithology,PctGlacLakeCrsWs
Surficial Lithology,Catchment,2.2374,"Percentage of catchment area classified as lithology type: glacial lake sediment, fine-textured.",0,%,100,2.2374,Natural,Lithology,PctGlacLakeFineCat
Surficial Lithology,Watershed,9.2718,"Percentage of watershed area classified as as lithology type: glacial lake sediment, fine-textured.",0,%,100,9.2718,Natural,Lithology,PctGlacLakeFineWs
Surficial Lithology,Catchment,2.2374,"Percentage of catchment area classified as lithology type: glacial till, clayey.",0,%,100,2.2374,Natural,Lithology,PctGlacTilClayCat
Surficial Lithology,Watershed,9.2718,"Percentage of watershed area classified as as lithology type: glacial till, clayey.",0,%,100,9.2718,Natural,Lithology,PctGlacTilClayWs
Surficial Lithology,Catchment,2.2374,"Percentage of catchment area classified as lithology type: glacial till, coarse-textured.",0,%,100,2.2374,Natural,Lithology,PctGlacTilCrsCat
Surficial Lithology,Watershed,9.2718,"Percentage of watershed area classified as as lithology type: glacial till, coarse-textured.",0,%,100,9.2718,Natural,Lithology,PctGlacTilCrsWs
Surficial Lithology,Catchment,2.2374,"Percentage of catchment area classified as lithology type: glacial till, loamy.",0,%,100,2.2374,Natural,Lithology,PctGlacTilLoamCat
Surficial Lithology,Watershed,9.2718,"Percentage of watershed area classified as as lithology type: glacial till, loamy.",0,%,100,9.2718,Natural,Lithology,PctGlacTilLoamWs
Surficial Lithology,Catchment,2.2374,"Percentage of catchment area classified as lithology type: hydric, peat and muck.",0,%,100,2.2374,Natural,Lithology,PctHydricCat
Surficial Lithology,Watershed,9.2718,"Percentage of watershed area classified as as lithology type: hydric, peat and muck.",0,%,100,9.2718,Natural,Lithology,PctHydricWs
Surficial Lithology,Catchment,2.2374,Percentage of catchment area classified as lithology type: non-carbonate residual material.,100,%,100,2.2374,Natural,Lithology,PctNonCarbResidCat
Surficial Lithology,Watershed,9.2718,Percentage of watershed area classified as as lithology type: non-carbonate residual material.,100,%,100,9.2718,Natural,Lithology,PctNonCarbResidWs
Surficial Lithology,Catchment,2.2374,Percentage of catchment area classified as lithology type: saline like sediment.,0,%,100,2.2374,Natural,Lithology,PctSalLakeCat
Surficial Lithology,Watershed,9.2718,Percentage of watershed area classified as as lithology type: saline like sediment.,0,%,100,9.2718,Natural,Lithology,PctSalLakeWs
Surficial Lithology,Catchment,2.2374,Percentage of catchment area classified as lithology type: silicic residual material.,0,%,100,2.2374,Natural,Lithology,PctSilicicCat
Surficial Lithology,Watershed,9.2718,Percentage of watershed area classified as as lithology type: silicic residual material.,0,%,100,9.2718,Natural,Lithology,PctSilicicWs
Surficial Lithology,Catchment,2.2374,Percentage of catchment area classified as lithology type: water.,0,%,100,2.2374,Natural,Lithology,PctWaterCat
Surficial Lithology,Watershed,9.2718,Percentage of watershed area classified as as lithology type: water,0,%,100,9.2718,Natural,Lithology,PctWaterWs
Mine Density Active Mines and Mineral Plants in the US,Catchment,2.2374,Density of georeferenced mines and mineral plants within the local catchment.,0,sites/km²,100,2.2374,Disturbance,Pollution,MineDensCat
Mine Density Active Mines and Mineral Plants in the US,Watershed,9.2718,Density of georeferenced mines and mineral plants within the upstream watershed.,0,sites/km²,100,9.2718,Disturbance,Pollution,MineDensWs
Mine Density Active Mines and Mineral Plants in the US,Riparian Buffered Catchment,0.4248,Density of georeferenced mines and mineral plants within the riparian mask of the local catchment.,0,sites/km²,100,0.4248,Disturbance,Pollution,MineDensCatRp100
Mine Density Active Mines and Mineral Plants in the US,Riparian Buffered Watershed,1.5894,Density of georeferenced mines and mineral plants within the riparian mask of the upstream watershed.,0,sites/km²,100,1.5894,Disturbance,Pollution,MineDensWsRp100
National Anthropenic Barrier Dataset,Catchment,2.2374,Density of georeferenced dams within the local catchment (dams/square km).,0,dams/km²,100,2.2374,Disturbance,Infrastructure,DensCat
National Anthropenic Barrier Dataset,Watershed,9.2718,Density of georeferenced dams within the total upstream watershed (dams/square km).,0,dams/km²,100,9.2718,Disturbance,Infrastructure,NABD_DensWs
National Anthropenic Barrier Dataset,Catchment,2.2374,Mean NID storage volume of all dam reservoirs (NID_STORA in NID) within the local catchment (cubic meters/square km).,0,m³/km²,100,2.2374,Disturbance,Infrastructure,NABD_NIDStorM3Cat
National Anthropenic Barrier Dataset,Watershed,9.2718,Mean NID storage volume of all dam reservoirs (NID_STORA in NID) within the total upstream watershed (cubic meters/square km).,0,m³/km²,100,9.2718,Disturbance,Infrastructure,NABD_NIDStorM3Ws
National Anthropenic Barrier Dataset,Catchment,2.2374,Mean normal storage volume of all dam reservoirs (NORM_STORA in NID) within the local catchment (cubic meters/square km).,0,m³/km²,100,2.2374,Disturbance,Infrastructure,NABD_NrmStorM3Cat
National Anthropenic Barrier Dataset,Watershed,9.2718,Mean normal storage volume of all dam reservoirs (NORM_STORA in NID) within the total upstream watershed (cubic meters/square km).,0,m³/km²,100,9.2718,Disturbance,Infrastructure,NABD_NrmStorM3Ws
National Atmospheric Deposition Program National Trends Network - Nitrogen Deposition,Catchment,2.2374,"Annual average of precipitation-weighted mean wet deposition for inorganic nitrogen concentration from nitrate and ammonium for year, 2008, within the local catchment.",2.66447979926388,kg/ha/yr,100,2.2374,Disturbance,Pollution,InorgNWetDep_2008Cat
National Atmospheric Deposition Program National Trends Network - Nitrogen Deposition,Watershed,9.2718,"Annual average of precipitation-weighted mean wet deposition for inorganic nitrogen concentration from nitrate and ammonium for year, 2008, within the upstream watershed.",2.67181155577558,m³/km²,100,9.2718,Disturbance,Pollution,InorgNWetDep_2008Ws
National Atmospheric Deposition Program National Trends Network - Nitrogen Deposition,Catchment,2.2374,"Annual average of precipitation-weighted mean deposition for ammonium ion concentration for year, 2008, within the local catchment.",1.66785144158488,kg/ha/yr,100,2.2374,Disturbance,Pollution,NH4_2008Cat
National Atmospheric Deposition Program National Trends Network - Nitrogen Deposition,Watershed,9.2718,"Annual average of precipitation-weighted mean deposition for ammonium ion concentration for year, 2008, within the total upstream watershed.",1.67185168614832,kg/ha/yr,100,9.2718,Disturbance,Pollution,NH4_2008Ws
National Atmospheric Deposition Program National Trends Network - Nitrogen Deposition,Catchment,2.2374,"Annual average of preciptiation-weighted mean deposition for nitrate ion concentration for year, 2008, within the local catchment.",6.07370053197908,kg/ha/yr,100,2.2374,Disturbance,Pollution,NO3_2008Cat
National Atmospheric Deposition Program National Trends Network - Nitrogen Deposition,Watershed,9.2718,"Annual average of preciptiation-weighted mean deposition for nitrate ion concentration for year, 2008, within the total upstream watershed.",6.09251720117453,kg/ha/yr,100,9.2718,Disturbance,Pollution,NO3_2008Ws
National Atmospheric Deposition Program National Trends Network - Nitrogen Deposition,Catchment,2.2374,"Annual average of precipitation-weighted mean deposition for average sulfur and nitrogen concentration for year, 2008, within the local catchment.",396.699932758246,kg/ha/yr,100,2.2374,Disturbance,Pollution,SN_2008Cat
National Atmospheric Deposition Program National Trends Network - Nitrogen Deposition,Watershed,9.2718,"Annual average of precipitation-weighted mean deposition for average sulfur and nitrogen concentration for year, 2008, within the total upstream watershed.",398.260467271404,kg/ha/yr,100,9.2718,Disturbance,Pollution,SN_2008Ws
2006 National Land Cover Database,Catchment,2.2374,"Percentage of the local catchment area classified as area of bedrock, desert pavement, scarps, talus, slides, volcanic materical, glacial debris, sand dunes, strip mines, gravel pits, and other accumulations of earthen material.",0,%,100,2.2374,Natural,Land Cover,PctBl2006Cat
2006 National Land Cover Database,Watershed,9.2718,"Percentage of the upstream watershed area classified as area of bedrock, desert pavement, scarps, talus, slides, volcanic materical, glacial debris, sand dunes, strip mines, gravel pits, and other accumulations of earthen material.",0,%,100,9.2718,Natural,Land Cover,PctBl2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.4248,"Percentage of the local catchment classified as area of bedrock, desert pavement, scarps, talus, slides, volcanic materical, glacial debris, sand dunes, strip mines, gravel pits, and other accumulations of earthen material within a 100-m wide buffer of the NHD stream lines.",0,%,100,0.4248,Natural,Land Cover,PctBl2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,1.5894,"Percentage of the upstream watershed classified as area of bedrock, desert pavement, scarps, talus, slides, volcanic materical, glacial debris, sand dunes, strip mines, gravel pits, and other accumulations of earthen material within a 100-m wide buffer of the NHD stream lines.",0,%,100,1.5894,Natural,Land Cover,PctBl2006WsRp100
2006 National Land Cover Database,Catchment,2.2374,Percentage of the local catchment area classified as evergreen forest land cover.,2.61464199517297,%,100,2.2374,Natural,Land Cover,PctConif2006Cat
2006 National Land Cover Database,Watershed,9.2718,Percentage of the upstream watershed area classified as evergreen forest land cover.,6.78509027373325,%,100,9.2718,Natural,Land Cover,PctConif2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.4248,Percentage of the local catchment classified as evergreen forest land cover within a 100-m wide buffer of the NHD stream lines.,1.27118644067797,%,100,0.4248,Natural,Land Cover,PctConif2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,1.5894,Percentage of the upstream watershed classified as evergreen forest land cover within a 100-m wide buffer of the NHD stream lines.,2.8312570781427,%,100,1.5894,Natural,Land Cover,PctConif2006WsRp100
2006 National Land Cover Database,Catchment,2.2374,Percentage of the local catchment area classified as row crop land use.,8.5277554304103,%,100,2.2374,Disturbance,Agriculture,PctCrop2006Cat
2006 National Land Cover Database,Watershed,9.2718,Percentage of the upstream watershed area classified as row crop land use.,7.22189866045428,%,100,9.2718,Disturbance,Agriculture,PctCrop2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.4248,Percentage of the local catchment classified as crop land use within a 100-m wide buffer of the NHD stream lines.,1.48305084745763,%,100,0.4248,Disturbance,Agriculture,PctCrop2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,1.5894,Percentage of the upstream watershed classified as crop land use within a 100-m wide buffer of the NHD stream lines.,9.96602491506229,%,100,1.5894,Disturbance,Agriculture,PctCrop2006WsRp100
2006 National Land Cover Database,Catchment,2.2374,Percentage of the local catchment area classified as deciduous forest land cover.,15.0040225261464,%,100,2.2374,Natural,Land Cover,PctDecid2006Cat
2006 National Land Cover Database,Watershed,9.2718,Percentage of the upstream watershed area classified as deciduous forest land cover.,5.18345952242283,%,100,9.2718,Natural,Land Cover,PctDecid2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.4248,Percentage of the local catchment classified as deciduous forest land cover within a 100-m wide buffer of the NHD stream lines.,44.2796610169491,%,100,0.4248,Natural,Land Cover,PctDecid2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,1.5894,Percentage of the upstream watershed classified as deciduous forest land cover within a 100-m wide buffer of the NHD stream lines.,16.4212910532276,%,100,1.5894,Natural,Land Cover,PctDecid2006WsRp100
2006 National Land Cover Database,Catchment,2.2374,Percentage of the local catchment area classified as grassland/herbaceous land cover.,0,%,100,2.2374,Natural,Land Cover,PctGrs2006Cat
2006 National Land Cover Database,Watershed,9.2718,Percentage of the upstream watershed area classified as grassland/herbaceous land cover.,0,%,100,9.2718,Natural,Land Cover,PctGrs2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.4248,Percentage of the local catchment classified as grassland/herbaceous land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.4248,Natural,Land Cover,PctGrs2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,1.5894,Percentage of the upstream watershed classified as grassland/herbaceous land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,1.5894,Natural,Land Cover,PctGrs2006WsRp100
2006 National Land Cover Database,Catchment,2.2374,Percentage of the local catchment area classified as pasture/hay land use.,5.30973451327434,%,100,2.2374,Disturbance,Agriculture,PctHay2006Cat
2006 National Land Cover Database,Watershed,9.2718,Percentage of the upstream watershed area classified as pasture/hay land use.,2.9120559114735,%,100,9.2718,Disturbance,Agriculture,PctHay2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.4248,Percentage of the local catchment classified as pasture/hay land use within a 100-m wide buffer of the NHD stream lines.,1.0593220338983,%,100,0.4248,Disturbance,Agriculture,PctHay2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,1.5894,Percentage of the upstream watershed classified as pasture/hay land use within a 100-m wide buffer of the NHD stream lines.,2.9445073612684,%,100,1.5894,Disturbance,Agriculture,PctHay2006WsRp100
2006 National Land Cover Database,Catchment,2.2374,Percentage of the local catchment area classified as herbaceous wetland land cover.,0.764279967819791,%,100,2.2374,Natural,Land Cover,PctHbWet2006Cat
2006 National Land Cover Database,Watershed,9.2718,Percentage of the upstream watershed area classified as herbaceous wetland land cover.,0.184430207726655,%,100,9.2718,Natural,Land Cover,PctHbWet2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.4248,Percentage of the local catchment classified as emergent herbaceous wetland land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.4248,Natural,Land Cover,PctHbWet2006CatRp100
2006 National Land Cover Database,Riparian Buffered Watershed,1.5894,Percentage of the upstream watershed classified as emergent herbaceous wetland land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,1.5894,Natural,Land Cover,PctHbWet2006WsRp100
2006 National Land Cover Database,Catchment,2.2374,Percentage of the local catchment area classified as ice/snow land cover.,0,%,100,2.2374,Natural,Land Cover,PctIce2006Cat
2006 National Land Cover Database,Watershed,9.2718,Percentage of the upstream watershed area classified as ice/snow land cover.,0,%,100,9.2718,Natural,Land Cover,PctIce2006Ws
2006 National Land Cover Database,Riparian Buffered Catchment,0.4248,Percentage of the local catchment classified as ice/snow land cover within a 100-m wide buffer of the NHD stream lines.,0,%,100,0.4248,Natural,Land Cover,PctIce2006CatRp100
